block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,15,
2,function,mul,16,23,
3,imaginary,block_3_imag,24,27,
4,function,div,28,31,
5,imaginary,block_5_imag,32,35,
6,function,sub,36,39,
7,imaginary,block_7_imag,40,43,
8,function,add,44,48,
9,imaginary,block_9_imag,49,57,
10,function,bug_intou12,58,61,58
11,imaginary,block_11_imag,62,69,
12,function,bug_intou11,70,73,70
13,imaginary,block_13_imag,74,85,
14,function,transferOwnership,86,89,
15,imaginary,block_15_imag,90,91,90
16,function,increaseLockTime_intou1,92,94,
17,function,withdraw_ovrflow1,95,99,
18,imaginary,block_18_imag,100,103,
19,function,function_at_104,104,104,
20,imaginary,block_20_imag,105,106,105
21,function,transfer_undrflow2,107,112,
22,imaginary,block_22_imag,113,113,
23,function,withdrawForUser,114,117,
24,imaginary,block_24_imag,118,119,118
25,function,increaseLockTime_intou17,120,122,
26,function,withdraw_intou17,123,127,
27,imaginary,block_27_imag,128,128,
28,function,moveBrick,129,132,
29,imaginary,block_29_imag,133,134,133
30,function,increaseLockTime_intou37,135,137,
31,function,withdraw_intou37,138,142,
32,imaginary,block_32_imag,143,147,
33,function,moveBrickContracts,148,154,
34,function,bug_intou3,155,158,155
35,imaginary,block_35_imag,159,160,
36,function,moveBrickClear,161,166,
37,imaginary,block_37_imag,167,168,167
38,function,increaseLockTime_intou9,169,171,
39,function,withdraw_intou9,172,176,
40,imaginary,block_40_imag,177,181,
41,function,joinFlexible,182,186,
42,imaginary,block_42_imag,187,188,187
43,function,increaseLockTime_intou25,189,191,
44,function,withdraw_intou25,192,196,
45,function,joinFixed,197,201,
46,function,bug_intou19,202,205,202
47,function,staticBonus,206,210,
48,imaginary,block_48_imag,211,212,211
49,function,transfer_intou26,213,218,
50,function,activeBonus,219,223,
51,function,bug_intou20,224,227,224
52,function,teamAddBonus,228,232,
53,function,bug_intou32,233,236,233
54,function,staticBonusCacl,237,241,
55,imaginary,block_55_imag,242,243,242
56,function,transfer_intou38,244,249,
57,function,activeBonusCacl_1,250,254,
58,function,bug_intou4,255,258,255
59,function,activeBonusCacl_2,259,263,
60,function,bug_intou7,264,267,264
61,function,activeBonusCacl_3,268,272,
62,function,bug_intou23,273,276,273
63,function,activeBonusCacl_4,277,281,
64,imaginary,block_64_imag,282,283,282
65,function,transfer_intou14,284,289,
66,function,activeBonusCacl_5,290,294,
67,imaginary,block_67_imag,295,296,295
68,function,transfer_intou30,297,302,
69,function,activeBonusCacl_6,303,307,
70,function,bug_intou8,308,311,308
71,function,activeBonusCacl_7,312,316,
72,function,bug_intou39,317,320,317
73,function,activeBonusCacl_8,321,325,
74,function,bug_intou36,326,329,326
75,function,activeBonusCacl_9,330,334,
76,function,bug_intou35,335,338,335
77,function,teamAddBonusCacl,339,343,
78,function,bug_intou40,344,347,344
79,function,caclTeamPerformance,348,352,
80,imaginary,block_80_imag,353,354,353
81,function,increaseLockTime_intou33,355,357,
82,function,withdraw_intou33,358,362,
83,function,releaStaticBonus,363,367,
84,function,bug_intou27,368,371,368
85,function,releaActiveBonus,372,376,
86,function,bug_intou31,377,380,377
87,function,releaTeamAddBonus,381,385,
88,imaginary,block_88_imag,386,387,386
89,function,increaseLockTime_intou13,388,390,
90,function,withdraw_intou13,391,395,
91,imaginary,block_91_imag,396,396,
