block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,12,
2,function,bug_intou20,13,16,13
3,imaginary,block_3_imag,17,17,
4,function,bug_intou32,18,21,18
5,imaginary,block_5_imag,22,24,23
6,function,transfer_intou38,25,30,
7,imaginary,block_7_imag,31,32,
8,function,bug_intou4,33,36,33
9,imaginary,block_9_imag,37,39,
10,function,bug_intou7,40,43,40
11,imaginary,block_11_imag,44,44,
12,function,bug_intou23,45,48,45
13,imaginary,block_13_imag,49,51,
14,function,bug_intou27,52,55,52
15,imaginary,block_15_imag,56,58,
16,function,bug_intou31,59,62,59
17,imaginary,block_17_imag,63,67,66
18,function,increaseLockTime_intou13,68,70,
19,function,withdraw_intou13,71,75,
20,imaginary,block_20_imag,76,78,
21,function,function_at_79,79,92,
22,imaginary,block_22_imag,93,94,93
23,function,transfer_intou14,95,100,
24,imaginary,block_24_imag,101,104,
25,function,_transfer,105,121,
26,imaginary,block_26_imag,122,123,122
27,function,transfer_intou30,124,129,
28,imaginary,block_28_imag,130,138,
29,function,transfer,139,142,
30,function,bug_intou8,143,146,143
31,imaginary,block_31_imag,147,156,
32,function,transferFrom,157,162,
33,function,bug_intou39,163,166,163
34,imaginary,block_34_imag,167,175,
35,function,approve,176,181,
36,function,bug_intou36,182,185,182
37,imaginary,block_37_imag,186,195,
38,function,approveAndCall,196,204,
39,function,bug_intou35,205,208,205
40,imaginary,block_40_imag,209,216,
41,function,burn,217,223,
42,function,bug_intou40,224,227,224
43,imaginary,block_43_imag,228,236,
44,function,burnFrom,237,245,
45,imaginary,block_45_imag,246,247,246
46,function,increaseLockTime_intou33,248,250,
47,function,withdraw_intou33,251,255,
48,imaginary,block_48_imag,256,256,
