block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,19,
2,function,mul,20,27,
3,imaginary,block_3_imag,28,28,
4,function,div,29,32,
5,imaginary,block_5_imag,33,33,
6,function,sub,34,37,
7,imaginary,block_7_imag,38,38,
8,function,add,39,43,
9,imaginary,block_9_imag,44,44,
10,function,ceil,45,49,
11,imaginary,block_11_imag,50,53,
12,function,bug_intou40,54,57,54
13,imaginary,block_13_imag,58,65,64
14,function,transfer_intou34,66,71,
15,imaginary,block_15_imag,72,79,
16,function,transferOwnership,80,84,
17,imaginary,block_17_imag,85,86,85
18,function,increaseLockTime_intou21,87,89,
19,function,withdraw_intou21,90,94,
20,imaginary,block_20_imag,95,111,110
21,function,transfer_intou10,112,117,
22,imaginary,block_22_imag,118,118,
23,function,name,119,121,
24,imaginary,block_24_imag,122,123,122
25,function,transfer_intou22,124,129,
26,imaginary,block_26_imag,130,130,
27,function,symbol,131,133,
28,function,bug_intou12,134,137,134
29,imaginary,block_29_imag,138,138,
30,function,decimals,139,141,
31,function,bug_intou11,142,145,142
32,imaginary,block_32_imag,146,156,155
33,function,transfer_intou18,157,162,
34,imaginary,block_34_imag,163,165,164
35,function,increaseLockTime_intou29,166,168,
36,function,withdraw_intou29,169,173,
37,imaginary,block_37_imag,174,176,175
38,function,transfer_intou62,177,182,
39,imaginary,block_39_imag,183,183,
40,function,bug_intou16,184,187,184
41,imaginary,block_41_imag,188,188,
42,function,bug_intou24,189,192,189
43,imaginary,block_43_imag,193,195,194
44,function,increaseLockTime_intou5,196,198,
45,function,withdraw_intou5,199,203,
46,imaginary,block_46_imag,204,206,205
47,function,increaseLockTime_intou33,207,209,
48,function,withdraw_intou33,210,214,
49,imaginary,block_49_imag,215,215,
50,function,bug_intou27,216,219,216
51,imaginary,block_51_imag,220,220,
52,function,bug_intou31,221,224,221
53,imaginary,block_53_imag,225,227,226
54,function,increaseLockTime_intou13,228,230,
55,function,withdraw_intou13,231,235,
56,imaginary,block_56_imag,236,238,
57,function,bug_intou15,239,242,239
58,imaginary,block_58_imag,243,243,
59,function,bug_intou28,244,247,244
60,imaginary,block_60_imag,248,254,253
61,function,increaseLockTime_intou1,255,257,
62,function,withdraw_ovrflow1,258,262,
63,imaginary,block_63_imag,263,263,
64,function,totalSupply,264,266,
65,imaginary,block_65_imag,267,268,267
66,function,transfer_undrflow2,269,274,
67,imaginary,block_67_imag,275,275,
68,function,balanceOf,276,278,
69,imaginary,block_69_imag,279,280,279
70,function,increaseLockTime_intou17,281,283,
71,function,withdraw_intou17,284,288,
72,imaginary,block_72_imag,289,289,
73,function,allowance,290,292,
74,imaginary,block_74_imag,293,294,293
75,function,increaseLockTime_intou37,295,297,
76,function,withdraw_intou37,298,302,
77,imaginary,block_77_imag,303,303,
78,function,findOnePercent,304,308,
79,function,bug_intou3,309,312,309
80,function,findDPPercent,313,317,
81,imaginary,block_81_imag,318,319,318
82,function,increaseLockTime_intou9,320,322,
83,function,withdraw_intou9,323,327,
84,imaginary,block_84_imag,328,328,
85,function,transfer,329,384,
86,imaginary,block_86_imag,385,386,385
87,function,increaseLockTime_intou25,387,389,
88,function,withdraw_intou25,390,394,
89,imaginary,block_89_imag,395,395,
90,function,multiTransfer,396,400,
91,function,bug_intou19,401,404,401
92,imaginary,block_92_imag,405,405,
93,function,approve,406,411,
94,imaginary,block_94_imag,412,413,412
95,function,transfer_intou26,414,419,
96,imaginary,block_96_imag,420,420,
97,function,transferFrom,421,475,
98,function,bug_intou20,476,479,476
99,imaginary,block_99_imag,480,480,
100,function,increaseAllowance,481,486,
101,function,bug_intou32,487,490,487
102,imaginary,block_102_imag,491,491,
103,function,decreaseAllowance,492,497,
104,imaginary,block_104_imag,498,499,498
105,function,transfer_intou38,500,505,
106,imaginary,block_106_imag,506,506,
107,function,_mint,507,511,
108,function,bug_intou4,512,515,512
109,imaginary,block_109_imag,516,516,
110,function,burn,517,519,
111,function,bug_intou7,520,523,520
112,imaginary,block_112_imag,524,524,
113,function,_burn,525,531,
114,function,bug_intou23,532,535,532
115,imaginary,block_115_imag,536,536,
116,function,burnFrom,537,541,
117,imaginary,block_117_imag,542,543,542
118,function,transfer_intou14,544,549,
119,imaginary,block_119_imag,550,550,
120,function,NewDanPanAddress,551,555,
121,imaginary,block_121_imag,556,557,556
122,function,transfer_intou30,558,563,
123,imaginary,block_123_imag,564,564,
124,function,NewDanPanPercent,565,568,
125,function,bug_intou8,569,572,569
126,imaginary,block_126_imag,573,573,
127,function,_isWhitelisted,574,577,
128,function,bug_intou39,578,581,578
129,imaginary,block_129_imag,582,582,
130,function,setWhitelistedTo,583,586,
131,function,bug_intou36,587,590,587
132,imaginary,block_132_imag,591,591,
133,function,setWhitelistedFrom,592,595,
134,function,bug_intou35,596,599,596
135,imaginary,block_135_imag,600,600,
