block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,21,
2,function,bug_intou7,22,25,22
3,imaginary,block_3_imag,26,31,
4,function,bug_intou23,32,35,32
5,imaginary,block_5_imag,36,44,43
6,function,transfer_intou14,45,50,
7,imaginary,block_7_imag,51,58,57
8,function,transfer_intou30,59,64,
9,imaginary,block_9_imag,65,69,
10,function,bug_intou8,70,73,70
11,imaginary,block_11_imag,74,75,
12,function,bug_intou31,76,79,76
13,imaginary,block_13_imag,80,82,81
14,function,increaseLockTime_intou13,83,85,
15,function,withdraw_intou13,86,90,
16,imaginary,block_16_imag,91,97,96
17,function,transfer_intou26,98,103,
18,imaginary,block_18_imag,104,104,
19,function,bug_intou20,105,108,105
20,imaginary,block_20_imag,109,115,
21,function,bug_intou32,116,119,116
22,imaginary,block_22_imag,120,122,121
23,function,transfer_intou38,123,128,
24,imaginary,block_24_imag,129,129,
25,function,bug_intou4,130,133,130
26,imaginary,block_26_imag,134,142,
27,function,bug_intou39,143,146,143
28,imaginary,block_28_imag,147,147,
29,function,transfer,148,154,
30,function,bug_intou36,155,158,155
31,imaginary,block_31_imag,159,159,
32,function,transferFrom,160,170,
33,function,bug_intou35,171,174,171
34,imaginary,block_34_imag,175,175,
35,function,balanceOf,176,178,
36,function,bug_intou40,179,182,179
37,imaginary,block_37_imag,183,183,
38,function,approve,184,188,
39,imaginary,block_39_imag,189,190,189
40,function,increaseLockTime_intou33,191,193,
41,function,withdraw_intou33,194,198,
42,imaginary,block_42_imag,199,199,
43,function,allowance,200,202,
44,function,bug_intou27,203,206,203
45,imaginary,block_45_imag,207,207,
