block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,9,8
2,function,transfer_undrflow2,10,15,
3,imaginary,block_3_imag,16,18,17
4,function,increaseLockTime_intou17,19,21,
5,function,withdraw_intou17,22,26,
6,imaginary,block_6_imag,27,28,
7,function,bug_intou27,29,32,29
8,imaginary,block_8_imag,33,37,
9,function,bug_intou32,38,41,38
10,imaginary,block_10_imag,42,47,
11,function,transferOwnership,48,50,
12,imaginary,block_12_imag,51,52,51
13,function,transfer_intou38,53,58,
14,imaginary,block_14_imag,59,61,
15,function,mul,62,69,
16,imaginary,block_16_imag,70,70,
17,function,div,71,74,
18,imaginary,block_18_imag,75,75,
19,function,sub,76,79,
20,imaginary,block_20_imag,80,80,
21,function,add,81,85,
22,imaginary,block_22_imag,86,86,
23,function,ceil,87,91,
24,imaginary,block_24_imag,92,95,
25,function,bug_intou4,96,99,96
26,imaginary,block_26_imag,100,100,
27,function,bug_intou7,101,104,101
28,imaginary,block_28_imag,105,105,
29,function,bug_intou23,106,109,106
30,imaginary,block_30_imag,110,114,113
31,function,increaseLockTime_intou37,115,117,
32,function,withdraw_intou37,118,122,
33,imaginary,block_33_imag,123,123,
34,function,bug_intou3,124,127,124
35,imaginary,block_35_imag,128,130,129
36,function,increaseLockTime_intou9,131,133,
37,function,withdraw_intou9,134,138,
38,imaginary,block_38_imag,139,141,140
39,function,increaseLockTime_intou25,142,144,
40,function,withdraw_intou25,145,149,
41,imaginary,block_41_imag,150,151,
42,function,bug_intou19,152,155,152
43,imaginary,block_43_imag,156,158,157
44,function,transfer_intou26,159,164,
45,imaginary,block_45_imag,165,165,
46,function,bug_intou31,166,169,166
47,imaginary,block_47_imag,170,172,171
48,function,increaseLockTime_intou13,173,175,
49,function,withdraw_intou13,176,180,
50,imaginary,block_50_imag,181,187,
51,function,bug_intou20,188,191,188
52,imaginary,block_52_imag,192,201,200
53,function,transfer_intou14,202,207,
54,imaginary,block_54_imag,208,208,
55,function,startStaking,209,215,
56,imaginary,block_56_imag,216,217,216
57,function,transfer_intou30,218,223,
58,imaginary,block_58_imag,224,224,
59,function,redeem,225,234,
60,function,bug_intou8,235,238,235
61,imaginary,block_61_imag,239,239,
62,function,changeStakeTokens,240,242,
63,function,bug_intou39,243,246,243
64,imaginary,block_64_imag,247,247,
65,function,changeStakeTime,248,250,
66,function,bug_intou36,251,254,251
67,imaginary,block_67_imag,255,255,
68,function,changeStakingPercentage,256,259,
69,function,bug_intou35,260,263,260
70,imaginary,block_70_imag,264,264,
71,function,lockWithdrawals,265,267,
72,function,bug_intou40,268,271,268
73,imaginary,block_73_imag,272,272,
74,function,findOnePercent,273,277,
75,imaginary,block_75_imag,278,279,278
76,function,increaseLockTime_intou33,280,282,
77,function,withdraw_intou33,283,287,
78,imaginary,block_78_imag,288,288,
