block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,7,
2,function,bug_intou27,8,11,8
3,imaginary,block_3_imag,12,12,
4,function,bug_intou31,13,16,13
5,imaginary,block_5_imag,17,19,18
6,function,increaseLockTime_intou13,20,22,
7,function,withdraw_intou13,23,27,
8,imaginary,block_8_imag,28,31,30
9,function,increaseLockTime_intou25,32,34,
10,function,withdraw_intou25,35,39,
11,imaginary,block_11_imag,40,40,
12,function,bug_intou19,41,44,41
13,imaginary,block_13_imag,45,47,46
14,function,transfer_intou26,48,53,
15,imaginary,block_15_imag,54,54,
16,function,bug_intou20,55,58,55
17,imaginary,block_17_imag,59,59,
18,function,bug_intou32,60,63,60
19,imaginary,block_19_imag,64,66,65
20,function,transfer_intou38,67,72,
21,imaginary,block_21_imag,73,73,
22,function,bug_intou4,74,77,74
23,imaginary,block_23_imag,78,80,
24,function,bug_intou7,81,84,81
25,imaginary,block_25_imag,85,106,
26,function,bug_intou23,107,110,107
27,imaginary,block_27_imag,111,112,
28,function,transfer,113,131,
29,imaginary,block_29_imag,132,133,132
30,function,transfer_intou14,134,139,
31,imaginary,block_31_imag,140,141,
32,function,transferFrom,142,163,
33,imaginary,block_33_imag,164,165,164
34,function,transfer_intou30,166,171,
35,imaginary,block_35_imag,172,172,
36,function,approve,173,179,
37,function,bug_intou8,180,183,180
38,imaginary,block_38_imag,184,184,
39,function,allowance,185,190,
40,function,bug_intou39,191,194,191
41,imaginary,block_41_imag,195,197,
42,function,changeOwner,198,204,
43,function,bug_intou36,205,208,205
44,imaginary,block_44_imag,209,210,
45,function,setPauseStatus,211,214,
46,function,bug_intou35,215,218,215
47,imaginary,block_47_imag,219,220,
48,function,changeContractName,221,225,
49,function,bug_intou40,226,229,226
50,imaginary,block_50_imag,230,231,
51,function,function_at_232,232,234,
52,imaginary,block_52_imag,235,236,235
53,function,increaseLockTime_intou33,237,239,
54,function,withdraw_intou33,240,244,
55,imaginary,block_55_imag,245,245,
