block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,9,8
2,function,increaseLockTime_intou21,10,12,
3,function,withdraw_intou21,13,17,
4,imaginary,block_4_imag,18,19,
5,function,bug_intou40,20,23,20
6,imaginary,block_6_imag,24,35,34
7,function,increaseLockTime_intou9,36,38,
8,function,withdraw_intou9,39,43,
9,imaginary,block_9_imag,44,56,
10,function,transferOwnership,57,61,
11,imaginary,block_11_imag,62,63,62
12,function,increaseLockTime_intou25,64,66,
13,function,withdraw_intou25,67,71,
14,imaginary,block_14_imag,72,78,77
15,function,transfer_intou10,79,84,
16,imaginary,block_16_imag,85,87,86
17,function,transfer_intou22,88,93,
18,imaginary,block_18_imag,94,94,
19,function,bug_intou12,95,98,95
20,imaginary,block_20_imag,99,100,
21,function,bug_intou11,101,104,101
22,imaginary,block_22_imag,105,109,108
23,function,increaseLockTime_intou1,110,112,
24,function,withdraw_ovrflow1,113,117,
25,imaginary,block_25_imag,118,120,119
26,function,transfer_undrflow2,121,126,
27,imaginary,block_27_imag,127,131,130
28,function,increaseLockTime_intou33,132,134,
29,function,withdraw_intou33,135,139,
30,imaginary,block_30_imag,140,142,
31,function,bug_intou27,143,146,143
32,imaginary,block_32_imag,147,149,
33,function,bug_intou31,150,153,150
34,imaginary,block_34_imag,154,156,
35,function,function_at_157,157,170,
36,function,bug_intou19,171,174,171
37,imaginary,block_37_imag,175,178,
38,function,_transfer,179,195,
39,imaginary,block_39_imag,196,197,196
40,function,transfer_intou26,198,203,
41,imaginary,block_41_imag,204,212,
42,function,transfer,213,216,
43,function,bug_intou20,217,220,217
44,imaginary,block_44_imag,221,230,
45,function,transferFrom,231,236,
46,function,bug_intou32,237,240,237
47,imaginary,block_47_imag,241,249,
48,function,approve,250,255,
49,imaginary,block_49_imag,256,257,256
50,function,transfer_intou38,258,263,
51,imaginary,block_51_imag,264,275,
52,function,burn,276,282,
53,function,bug_intou4,283,286,283
54,imaginary,block_54_imag,287,295,
55,function,burnFrom,296,304,
56,function,bug_intou7,305,308,305
57,imaginary,block_57_imag,309,318,317
58,function,increaseLockTime_intou17,319,321,
59,function,withdraw_intou17,322,326,
60,imaginary,block_60_imag,327,329,328
61,function,increaseLockTime_intou37,330,332,
62,function,withdraw_intou37,333,337,
63,imaginary,block_63_imag,338,339,
64,function,bug_intou3,340,343,340
65,imaginary,block_65_imag,344,348,347
66,function,increaseLockTime_intou13,349,351,
67,function,withdraw_intou13,352,356,
68,imaginary,block_68_imag,357,364,
69,function,bug_intou23,365,368,365
70,imaginary,block_70_imag,369,370,
71,function,_transfer,371,380,
72,imaginary,block_72_imag,381,382,381
73,function,transfer_intou14,383,388,
74,imaginary,block_74_imag,389,392,
75,function,mintToken,393,398,
76,imaginary,block_76_imag,399,400,399
77,function,transfer_intou30,401,406,
78,imaginary,block_78_imag,407,410,
79,function,freezeAccount,411,414,
80,function,bug_intou8,415,418,415
81,imaginary,block_81_imag,419,422,
82,function,setPrices,423,426,
83,function,bug_intou39,427,430,427
84,imaginary,block_84_imag,431,432,
85,function,buy,433,436,
86,function,bug_intou36,437,440,437
87,imaginary,block_87_imag,441,443,
88,function,sell,444,449,
89,function,bug_intou35,450,453,450
90,imaginary,block_90_imag,454,454,
