block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,18,
2,function,bug_intou36,19,19,
3,imaginary,block_3_imag,20,28,21
4,function,to,29,46,
5,function,bug_intou35,47,50,47
6,imaginary,block_6_imag,51,53,
7,function,to,54,72,
8,function,bug_intou40,73,76,73
9,imaginary,block_9_imag,77,79,
10,function,to,80,89,
11,imaginary,block_11_imag,90,91,90
12,function,increaseLockTime_intou33,92,94,
13,function,withdraw_intou33,95,99,
14,imaginary,block_14_imag,100,101,
15,function,to,102,109,
16,function,bug_intou27,110,113,110
17,imaginary,block_17_imag,114,116,
18,function,to,117,133,
19,function,bug_intou31,134,137,134
20,imaginary,block_20_imag,138,140,
21,function,to,141,156,
22,imaginary,block_22_imag,157,158,157
23,function,increaseLockTime_intou13,159,161,
24,function,withdraw_intou13,162,166,
25,imaginary,block_25_imag,167,169,
