block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,29,
2,function,add,30,35,
3,imaginary,block_3_imag,36,45,
4,function,sub,46,51,
5,imaginary,block_5_imag,52,61,
6,function,mul,62,74,
7,imaginary,block_7_imag,75,79,
8,function,uses,80,94,
9,imaginary,block_9_imag,95,99,
10,function,uses,100,110,
11,imaginary,block_11_imag,111,217,216
12,function,increaseLockTime_intou17,218,220,
13,function,withdraw_intou17,221,225,
14,imaginary,block_14_imag,226,229,228
15,function,increaseLockTime_intou37,230,232,
16,function,withdraw_intou37,233,237,
17,imaginary,block_17_imag,238,239,
18,function,bug_intou3,240,243,240
19,imaginary,block_19_imag,244,248,
20,function,totalSupply,249,251,
21,imaginary,block_21_imag,252,253,252
22,function,transfer_intou26,254,259,
23,imaginary,block_23_imag,260,263,
24,function,balanceOf,264,266,
25,function,bug_intou20,267,270,267
26,imaginary,block_26_imag,271,279,
27,function,transfer,280,283,
28,function,bug_intou32,284,287,284
29,imaginary,block_29_imag,288,291,
30,function,allowance,292,294,
31,imaginary,block_31_imag,295,296,295
32,function,transfer_intou38,297,302,
33,imaginary,block_33_imag,303,310,
34,function,approve,311,314,
35,function,bug_intou4,315,318,315
36,imaginary,block_36_imag,319,331,
37,function,transferFrom,332,336,
38,function,bug_intou7,337,340,337
39,imaginary,block_39_imag,341,353,
40,function,increaseAllowance,354,357,
41,function,bug_intou23,358,361,358
42,imaginary,block_42_imag,362,376,
43,function,decreaseAllowance,377,380,
44,imaginary,block_44_imag,381,382,381
45,function,transfer_intou14,383,388,
46,imaginary,block_46_imag,389,392,
47,function,is,393,411,
48,imaginary,block_48_imag,412,413,412
49,function,transfer_intou30,414,419,
50,imaginary,block_50_imag,420,429,
51,function,_mint,430,436,
52,function,bug_intou8,437,440,437
53,imaginary,block_53_imag,441,452,
54,function,_burn,453,459,
55,function,bug_intou39,460,463,460
56,imaginary,block_56_imag,464,467,
57,function,is,468,484,
58,function,bug_intou36,485,488,485
59,imaginary,block_59_imag,489,495,
60,function,_burnFrom,496,499,
61,function,bug_intou35,500,503,500
62,imaginary,block_62_imag,504,511,510
63,function,increaseLockTime_intou9,512,514,
64,function,withdraw_intou9,515,519,
65,imaginary,block_65_imag,520,522,521
66,function,increaseLockTime_intou25,523,525,
67,function,withdraw_intou25,526,530,
68,imaginary,block_68_imag,531,531,
69,function,bug_intou19,532,535,532
70,imaginary,block_70_imag,536,547,
71,function,bug_intou40,548,551,548
72,imaginary,block_72_imag,552,555,
73,function,name,556,558,
74,imaginary,block_74_imag,559,560,559
75,function,increaseLockTime_intou33,561,563,
76,function,withdraw_intou33,564,568,
77,imaginary,block_77_imag,569,573,
78,function,symbol,574,576,
79,function,bug_intou27,577,580,577
80,imaginary,block_80_imag,581,593,
81,function,decimals,594,596,
82,function,bug_intou31,597,600,597
83,imaginary,block_83_imag,601,608,607
84,function,increaseLockTime_intou13,609,611,
85,function,withdraw_intou13,612,616,
86,imaginary,block_86_imag,617,617,
