block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,7,
2,function,bug_intou27,8,11,8
3,imaginary,block_3_imag,12,12,
4,function,bug_intou31,13,16,13
5,imaginary,block_5_imag,17,19,18
6,function,increaseLockTime_intou13,20,22,
7,function,withdraw_intou13,23,27,
8,imaginary,block_8_imag,28,31,30
9,function,increaseLockTime_intou9,32,34,
10,function,withdraw_intou9,35,39,
11,imaginary,block_11_imag,40,42,41
12,function,increaseLockTime_intou25,43,45,
13,function,withdraw_intou25,46,50,
14,imaginary,block_14_imag,51,51,
15,function,bug_intou19,52,55,52
16,imaginary,block_16_imag,56,58,57
17,function,transfer_intou26,59,64,
18,imaginary,block_18_imag,65,65,
19,function,bug_intou20,66,69,66
20,imaginary,block_20_imag,70,71,
21,function,bug_intou32,72,75,72
22,imaginary,block_22_imag,76,78,77
23,function,transfer_intou38,79,84,
24,imaginary,block_24_imag,85,87,
25,function,bug_intou4,88,91,88
26,imaginary,block_26_imag,92,113,
27,function,bug_intou7,114,117,114
28,imaginary,block_28_imag,118,119,
29,function,transfer,120,138,
30,function,bug_intou23,139,142,139
31,imaginary,block_31_imag,143,144,
32,function,transferFrom,145,166,
33,imaginary,block_33_imag,167,168,167
34,function,transfer_intou14,169,174,
35,imaginary,block_35_imag,175,175,
36,function,approve,176,182,
37,imaginary,block_37_imag,183,184,183
38,function,transfer_intou30,185,190,
39,imaginary,block_39_imag,191,191,
40,function,allowance,192,197,
41,function,bug_intou8,198,201,198
42,imaginary,block_42_imag,202,202,
43,function,balanceOf,203,205,
44,function,bug_intou39,206,209,206
45,imaginary,block_45_imag,210,212,
46,function,changeOwner,213,219,
47,function,bug_intou36,220,223,220
48,imaginary,block_48_imag,224,225,
49,function,setPauseStatus,226,229,
50,function,bug_intou35,230,233,230
51,imaginary,block_51_imag,234,235,
52,function,changeContractName,236,240,
53,function,bug_intou40,241,244,241
54,imaginary,block_54_imag,245,246,
55,function,function_at_247,247,249,
56,imaginary,block_56_imag,250,251,250
57,function,increaseLockTime_intou33,252,254,
58,function,withdraw_intou33,255,259,
59,imaginary,block_59_imag,260,260,
