line,loc,length,bug type,approach
277,276,2,Unchecked-Send,code snippet injection
270,269,2,Unchecked-Send,code snippet injection
263,262,2,Unchecked-Send,code snippet injection
256,255,2,Unchecked-Send,code snippet injection
249,248,2,Unchecked-Send,code snippet injection
242,241,2,Unchecked-Send,code snippet injection
235,234,2,Unchecked-Send,code snippet injection
228,227,2,Unchecked-Send,code snippet injection
221,220,2,Unchecked-Send,code snippet injection
214,213,2,Unchecked-Send,code snippet injection
207,206,2,Unchecked-Send,code snippet injection
200,199,2,Unchecked-Send,code snippet injection
193,192,2,Unchecked-Send,code snippet injection
186,185,2,Unchecked-Send,code snippet injection
179,178,2,Unchecked-Send,code snippet injection
172,171,2,Unchecked-Send,code snippet injection
165,164,2,Unchecked-Send,code snippet injection
158,157,2,Unchecked-Send,code snippet injection
151,150,2,Unchecked-Send,code snippet injection
144,143,2,Unchecked-Send,code snippet injection
132,131,2,Unchecked-Send,code snippet injection
122,121,2,Unchecked-Send,code snippet injection
108,107,2,Unchecked-Send,code snippet injection
101,100,2,Unchecked-Send,code snippet injection
94,93,2,Unchecked-Send,code snippet injection
87,86,2,Unchecked-Send,code snippet injection
69,68,2,Unchecked-Send,code snippet injection
59,58,2,Unchecked-Send,code snippet injection
