line,loc,length,bug type,approach
712,711,2,Unchecked-Send,code snippet injection
707,706,2,Unchecked-Send,code snippet injection
655,654,2,Unchecked-Send,code snippet injection
652,651,2,Unchecked-Send,code snippet injection
599,598,2,Unchecked-Send,code snippet injection
596,595,2,Unchecked-Send,code snippet injection
778,777,2,Unchecked-Send,code snippet injection
771,770,2,Unchecked-Send,code snippet injection
757,756,2,Unchecked-Send,code snippet injection
749,748,2,Unchecked-Send,code snippet injection
729,728,2,Unchecked-Send,code snippet injection
722,721,2,Unchecked-Send,code snippet injection
701,700,2,Unchecked-Send,code snippet injection
694,693,2,Unchecked-Send,code snippet injection
687,686,2,Unchecked-Send,code snippet injection
681,680,2,Unchecked-Send,code snippet injection
675,674,2,Unchecked-Send,code snippet injection
664,663,2,Unchecked-Send,code snippet injection
645,644,2,Unchecked-Send,code snippet injection
638,637,2,Unchecked-Send,code snippet injection
631,630,2,Unchecked-Send,code snippet injection
625,624,2,Unchecked-Send,code snippet injection
619,618,2,Unchecked-Send,code snippet injection
608,607,2,Unchecked-Send,code snippet injection
565,564,2,Unchecked-Send,code snippet injection
543,542,2,Unchecked-Send,code snippet injection
524,523,2,Unchecked-Send,code snippet injection
512,511,2,Unchecked-Send,code snippet injection
493,492,2,Unchecked-Send,code snippet injection
469,468,2,Unchecked-Send,code snippet injection
445,444,2,Unchecked-Send,code snippet injection
421,420,2,Unchecked-Send,code snippet injection
