line,loc,length,bug type,approach
99,98,2,Unchecked-Send,code snippet injection
70,69,2,Unchecked-Send,code snippet injection
67,66,2,Unchecked-Send,code snippet injection
299,298,2,Unchecked-Send,code snippet injection
289,288,2,Unchecked-Send,code snippet injection
274,273,2,Unchecked-Send,code snippet injection
263,262,2,Unchecked-Send,code snippet injection
243,242,2,Unchecked-Send,code snippet injection
226,225,2,Unchecked-Send,code snippet injection
213,212,2,Unchecked-Send,code snippet injection
204,203,2,Unchecked-Send,code snippet injection
189,188,2,Unchecked-Send,code snippet injection
179,178,2,Unchecked-Send,code snippet injection
169,168,2,Unchecked-Send,code snippet injection
125,124,2,Unchecked-Send,code snippet injection
117,116,2,Unchecked-Send,code snippet injection
106,105,2,Unchecked-Send,code snippet injection
83,82,2,Unchecked-Send,code snippet injection
64,63,2,Unchecked-Send,code snippet injection
61,60,2,Unchecked-Send,code snippet injection
58,57,2,Unchecked-Send,code snippet injection
55,54,2,Unchecked-Send,code snippet injection
52,51,2,Unchecked-Send,code snippet injection
49,48,2,Unchecked-Send,code snippet injection
153,152,2,Unchecked-Send,code snippet injection
150,149,2,Unchecked-Send,code snippet injection
146,145,2,Unchecked-Send,code snippet injection
143,142,2,Unchecked-Send,code snippet injection
140,139,2,Unchecked-Send,code snippet injection
137,136,2,Unchecked-Send,code snippet injection
95,94,2,Unchecked-Send,code snippet injection
92,91,2,Unchecked-Send,code snippet injection
