line,loc,length,bug type,approach
175,174,2,Unchecked-Send,code snippet injection
289,288,2,Unchecked-Send,code snippet injection
282,281,2,Unchecked-Send,code snippet injection
274,273,2,Unchecked-Send,code snippet injection
263,262,2,Unchecked-Send,code snippet injection
256,255,2,Unchecked-Send,code snippet injection
225,224,2,Unchecked-Send,code snippet injection
209,208,2,Unchecked-Send,code snippet injection
200,199,2,Unchecked-Send,code snippet injection
193,192,2,Unchecked-Send,code snippet injection
186,185,2,Unchecked-Send,code snippet injection
122,121,2,Unchecked-Send,code snippet injection
110,109,2,Unchecked-Send,code snippet injection
104,103,2,Unchecked-Send,code snippet injection
98,97,2,Unchecked-Send,code snippet injection
82,81,2,Unchecked-Send,code snippet injection
69,68,2,Unchecked-Send,code snippet injection
62,61,2,Unchecked-Send,code snippet injection
31,30,2,Unchecked-Send,code snippet injection
28,27,2,Unchecked-Send,code snippet injection
25,24,2,Unchecked-Send,code snippet injection
20,19,2,Unchecked-Send,code snippet injection
17,16,2,Unchecked-Send,code snippet injection
14,13,2,Unchecked-Send,code snippet injection
165,164,2,Unchecked-Send,code snippet injection
160,159,2,Unchecked-Send,code snippet injection
157,156,2,Unchecked-Send,code snippet injection
151,150,2,Unchecked-Send,code snippet injection
147,146,2,Unchecked-Send,code snippet injection
143,142,2,Unchecked-Send,code snippet injection
138,137,2,Unchecked-Send,code snippet injection
133,132,2,Unchecked-Send,code snippet injection
