line,loc,length,bug type,approach
284,283,2,Unchecked-Send,code snippet injection
210,209,2,Unchecked-Send,code snippet injection
35,34,2,Unchecked-Send,code snippet injection
11,10,2,Unchecked-Send,code snippet injection
345,344,2,Unchecked-Send,code snippet injection
335,334,2,Unchecked-Send,code snippet injection
325,324,2,Unchecked-Send,code snippet injection
313,312,2,Unchecked-Send,code snippet injection
272,271,2,Unchecked-Send,code snippet injection
266,265,2,Unchecked-Send,code snippet injection
260,259,2,Unchecked-Send,code snippet injection
228,227,2,Unchecked-Send,code snippet injection
220,219,2,Unchecked-Send,code snippet injection
169,168,2,Unchecked-Send,code snippet injection
144,143,2,Unchecked-Send,code snippet injection
105,104,2,Unchecked-Send,code snippet injection
99,98,2,Unchecked-Send,code snippet injection
93,92,2,Unchecked-Send,code snippet injection
87,86,2,Unchecked-Send,code snippet injection
79,78,2,Unchecked-Send,code snippet injection
71,70,2,Unchecked-Send,code snippet injection
63,62,2,Unchecked-Send,code snippet injection
54,53,2,Unchecked-Send,code snippet injection
46,45,2,Unchecked-Send,code snippet injection
20,19,2,Unchecked-Send,code snippet injection
237,236,2,Unchecked-Send,code snippet injection
206,205,2,Unchecked-Send,code snippet injection
31,30,2,Unchecked-Send,code snippet injection
28,27,2,Unchecked-Send,code snippet injection
