line,loc,length,bug type,approach
139,138,2,Unchecked-Send,code snippet injection
136,135,2,Unchecked-Send,code snippet injection
133,132,2,Unchecked-Send,code snippet injection
130,129,2,Unchecked-Send,code snippet injection
55,54,2,Unchecked-Send,code snippet injection
403,402,2,Unchecked-Send,code snippet injection
396,395,2,Unchecked-Send,code snippet injection
389,388,2,Unchecked-Send,code snippet injection
382,381,2,Unchecked-Send,code snippet injection
375,374,2,Unchecked-Send,code snippet injection
367,366,2,Unchecked-Send,code snippet injection
359,358,2,Unchecked-Send,code snippet injection
349,348,2,Unchecked-Send,code snippet injection
343,342,2,Unchecked-Send,code snippet injection
335,334,2,Unchecked-Send,code snippet injection
326,325,2,Unchecked-Send,code snippet injection
317,316,2,Unchecked-Send,code snippet injection
259,258,2,Unchecked-Send,code snippet injection
250,249,2,Unchecked-Send,code snippet injection
242,241,2,Unchecked-Send,code snippet injection
183,182,2,Unchecked-Send,code snippet injection
176,175,2,Unchecked-Send,code snippet injection
168,167,2,Unchecked-Send,code snippet injection
162,161,2,Unchecked-Send,code snippet injection
156,155,2,Unchecked-Send,code snippet injection
150,149,2,Unchecked-Send,code snippet injection
113,112,2,Unchecked-Send,code snippet injection
107,106,2,Unchecked-Send,code snippet injection
101,100,2,Unchecked-Send,code snippet injection
95,94,2,Unchecked-Send,code snippet injection
78,77,2,Unchecked-Send,code snippet injection
63,62,2,Unchecked-Send,code snippet injection
