line,loc,length,bug type,approach
212,211,2,Unchecked-Send,code snippet injection
100,99,2,Unchecked-Send,code snippet injection
250,249,2,Unchecked-Send,code snippet injection
242,241,2,Unchecked-Send,code snippet injection
220,219,2,Unchecked-Send,code snippet injection
185,184,2,Unchecked-Send,code snippet injection
158,157,2,Unchecked-Send,code snippet injection
147,146,2,Unchecked-Send,code snippet injection
137,136,2,Unchecked-Send,code snippet injection
120,119,2,Unchecked-Send,code snippet injection
111,110,2,Unchecked-Send,code snippet injection
208,207,2,Unchecked-Send,code snippet injection
205,204,2,Unchecked-Send,code snippet injection
176,175,2,Unchecked-Send,code snippet injection
96,95,2,Unchecked-Send,code snippet injection
