line,loc,length,bug type,approach
15,14,2,Unchecked-Send,code snippet injection
12,11,2,Unchecked-Send,code snippet injection
9,8,2,Unchecked-Send,code snippet injection
170,169,2,Unchecked-Send,code snippet injection
163,162,2,Unchecked-Send,code snippet injection
154,153,2,Unchecked-Send,code snippet injection
146,145,2,Unchecked-Send,code snippet injection
134,133,2,Unchecked-Send,code snippet injection
125,124,2,Unchecked-Send,code snippet injection
115,114,2,Unchecked-Send,code snippet injection
89,88,2,Unchecked-Send,code snippet injection
66,65,2,Unchecked-Send,code snippet injection
42,41,2,Unchecked-Send,code snippet injection
37,36,2,Unchecked-Send,code snippet injection
34,33,2,Unchecked-Send,code snippet injection
31,30,2,Unchecked-Send,code snippet injection
28,27,2,Unchecked-Send,code snippet injection
25,24,2,Unchecked-Send,code snippet injection
22,21,2,Unchecked-Send,code snippet injection
19,18,2,Unchecked-Send,code snippet injection
