block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,8,
2,function,mul,9,16,
3,function,div,17,21,
4,function,sub,22,26,
5,function,add,27,31,
6,function,mod,32,35,
7,function,max256,36,38,
8,function,min256,39,41,
9,imaginary,block_9_imag,42,49,49
10,function,withdrawBalance_re_ent12,50,57,
11,imaginary,block_11_imag,58,63,63
12,function,bug_re_ent20,64,70,
13,imaginary,block_13_imag,71,76,
14,function,transferOwnership,77,79,
15,imaginary,block_15_imag,80,80,80
16,function,claimReward_re_ent32,81,87,
17,imaginary,block_17_imag,88,97,97
18,function,claimReward_re_ent11,98,104,
19,imaginary,block_19_imag,105,106,106
20,function,withdraw_balances_re_ent1,107,111,
21,imaginary,block_21_imag,112,113,113
22,function,bug_re_ent41,114,120,
23,imaginary,block_23_imag,121,122,122
24,function,callme_re_ent42,123,129,
25,imaginary,block_25_imag,130,133,132
26,function,buyTicket_re_ent2,134,139,
27,imaginary,block_27_imag,140,141,141
28,function,withdrawFunds_re_ent17,142,148,
29,imaginary,block_29_imag,149,151,151
30,function,bug_re_ent27,152,158,
31,imaginary,block_31_imag,159,161,161
32,function,withdrawFunds_re_ent31,162,167,
33,imaginary,block_33_imag,168,170,170
34,function,bug_re_ent13,171,178,
35,imaginary,block_35_imag,179,187,187
36,function,withdrawFunds_re_ent38,188,193,
37,imaginary,block_37_imag,194,194,
38,function,_transfer,195,200,
39,imaginary,block_39_imag,201,201,201
40,function,claimReward_re_ent4,202,208,
41,imaginary,block_41_imag,209,209,
42,function,transfer,210,213,
43,imaginary,block_43_imag,214,214,214
44,function,callme_re_ent7,215,221,
45,imaginary,block_45_imag,222,223,
46,function,transferFrom,224,228,
47,imaginary,block_47_imag,229,230,229
48,function,buyTicket_re_ent23,231,236,
49,imaginary,block_49_imag,237,238,
50,function,approve,239,243,
51,imaginary,block_51_imag,244,244,244
52,function,callme_re_ent14,245,251,
53,imaginary,block_53_imag,252,253,
54,function,approveAndCall,254,260,
55,imaginary,block_55_imag,261,262,261
56,function,buyTicket_re_ent30,263,268,
57,imaginary,block_57_imag,269,279,279
58,function,buyTicket_re_ent37,280,285,
59,imaginary,block_59_imag,286,287,
60,function,withdrawFunds_re_ent3,288,294,288
61,imaginary,block_61_imag,295,298,297
62,function,buyTicket_re_ent9,299,305,
63,imaginary,block_63_imag,306,308,308
64,function,claimReward_re_ent25,309,315,
65,imaginary,block_65_imag,316,317,317
66,function,withdrawBalance_re_ent19,318,325,
67,imaginary,block_67_imag,326,335,335
68,function,withdrawBalance_re_ent26,336,344,
69,imaginary,block_69_imag,345,365,365
70,function,withdraw_balances_re_ent8,366,370,
71,imaginary,block_71_imag,371,371,
72,function,_transfer,372,378,
73,imaginary,block_73_imag,379,379,379
74,function,claimReward_re_ent39,380,386,
75,imaginary,block_75_imag,387,387,
76,function,checkFrozenWallet,388,396,
77,imaginary,block_77_imag,397,397,397
78,function,withdraw_balances_re_ent36,398,401,
79,imaginary,block_79_imag,402,403,
80,function,burn,404,409,
81,imaginary,block_81_imag,410,410,410
82,function,callme_re_ent35,411,417,
83,imaginary,block_83_imag,418,418,
84,function,burnFrom,419,425,
85,imaginary,block_85_imag,426,426,426
86,function,withdrawBalance_re_ent40,427,435,
87,imaginary,block_87_imag,436,436,
88,function,freezeToken,437,439,
89,imaginary,block_89_imag,440,440,440
90,function,withdrawBalance_re_ent33,441,449,
91,imaginary,block_91_imag,450,450,
