block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,22,22
2,function,callme_re_ent7,23,29,
3,imaginary,block_3_imag,30,37,36
4,function,buyTicket_re_ent23,38,43,
5,imaginary,block_5_imag,44,51,51
6,function,callme_re_ent14,52,58,
7,imaginary,block_7_imag,59,66,65
8,function,buyTicket_re_ent30,67,72,
9,imaginary,block_9_imag,73,78,78
10,function,withdraw_balances_re_ent8,79,83,
11,imaginary,block_11_imag,84,86,86
12,function,withdrawFunds_re_ent31,87,92,
13,imaginary,block_13_imag,93,94,94
14,function,bug_re_ent13,95,102,
15,imaginary,block_15_imag,103,108,108
16,function,withdrawBalance_re_ent26,109,117,
17,imaginary,block_17_imag,118,119,119
18,function,bug_re_ent20,120,126,
19,imaginary,block_19_imag,127,134,134
20,function,claimReward_re_ent32,135,141,
21,imaginary,block_21_imag,142,143,143
22,function,withdrawFunds_re_ent38,144,149,
23,imaginary,block_23_imag,150,151,151
24,function,claimReward_re_ent4,152,158,
25,imaginary,block_25_imag,159,168,168
26,function,claimReward_re_ent39,169,175,
27,imaginary,block_27_imag,176,176,
28,function,transfer,177,183,
29,imaginary,block_29_imag,184,184,184
30,function,withdraw_balances_re_ent36,185,188,
31,imaginary,block_31_imag,189,189,
32,function,transferFrom,190,200,
33,imaginary,block_33_imag,201,201,201
34,function,callme_re_ent35,202,208,
35,imaginary,block_35_imag,209,209,
36,function,balanceOf,210,212,
37,imaginary,block_37_imag,213,213,213
38,function,withdrawBalance_re_ent40,214,222,
39,imaginary,block_39_imag,223,223,
40,function,approve,224,228,
41,imaginary,block_41_imag,229,229,229
42,function,withdrawBalance_re_ent33,230,238,
43,imaginary,block_43_imag,239,239,
44,function,allowance,240,242,
45,imaginary,block_45_imag,243,243,243
46,function,bug_re_ent27,244,250,
47,imaginary,block_47_imag,251,251,
