block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,11,10
2,function,buyTicket_re_ent2,12,17,
3,imaginary,block_3_imag,18,20,20
4,function,withdrawFunds_re_ent17,21,27,
5,imaginary,block_5_imag,28,31,30
6,function,buyTicket_re_ent37,32,37,
7,imaginary,block_7_imag,38,40,40
8,function,withdrawFunds_re_ent3,41,47,
9,imaginary,block_9_imag,48,57,56
10,function,buyTicket_re_ent9,58,64,
11,imaginary,block_11_imag,65,67,67
12,function,claimReward_re_ent25,68,74,
13,imaginary,block_13_imag,75,77,77
14,function,withdrawFunds_re_ent31,78,83,
15,imaginary,block_15_imag,84,86,86
16,function,bug_re_ent13,87,94,
17,imaginary,block_17_imag,95,111,111
18,function,withdrawBalance_re_ent19,112,119,
19,imaginary,block_19_imag,120,127,
20,function,gethashfee,128,131,
21,imaginary,block_21_imag,132,132,132
22,function,withdrawBalance_re_ent26,133,141,
23,imaginary,block_23_imag,142,142,
24,function,sethashfee,143,148,
25,imaginary,block_25_imag,149,149,149
26,function,bug_re_ent20,150,156,
27,imaginary,block_27_imag,157,157,
28,function,getchangehashownerfee,158,161,
29,imaginary,block_29_imag,162,162,162
30,function,claimReward_re_ent32,163,169,
31,imaginary,block_31_imag,170,170,
32,function,setchangehashownerfee,171,176,
33,imaginary,block_33_imag,177,177,177
34,function,withdrawFunds_re_ent38,178,183,
35,imaginary,block_35_imag,184,184,
36,function,getcontractactive,185,188,
37,imaginary,block_37_imag,189,189,189
38,function,claimReward_re_ent4,190,196,
39,imaginary,block_39_imag,197,197,
40,function,setcontractactive,198,201,
41,imaginary,block_41_imag,202,202,202
42,function,callme_re_ent7,203,209,
43,imaginary,block_43_imag,210,210,
44,function,getmanager,211,214,
45,imaginary,block_45_imag,215,216,215
46,function,buyTicket_re_ent23,217,222,
47,imaginary,block_47_imag,223,223,
48,function,setmanager,224,228,
49,imaginary,block_49_imag,229,229,229
50,function,callme_re_ent14,230,236,
51,imaginary,block_51_imag,237,237,
52,function,getcontractbalance,238,242,
53,imaginary,block_53_imag,243,244,243
54,function,buyTicket_re_ent30,245,250,
55,imaginary,block_55_imag,251,251,
56,function,transfercontractbalance,252,259,
57,imaginary,block_57_imag,260,260,260
58,function,withdraw_balances_re_ent8,261,265,
59,imaginary,block_59_imag,266,266,
60,function,getHashOwnersCount,267,270,
61,imaginary,block_61_imag,271,271,271
62,function,claimReward_re_ent39,272,278,
63,imaginary,block_63_imag,279,279,
64,function,getNumberofHashesRegistered,280,283,
65,imaginary,block_65_imag,284,284,284
66,function,withdraw_balances_re_ent36,285,288,
67,imaginary,block_67_imag,289,289,
68,function,getHashDetails,290,298,
69,imaginary,block_69_imag,299,299,299
70,function,callme_re_ent35,300,306,
71,imaginary,block_71_imag,307,307,
72,function,registerHash,308,325,
73,imaginary,block_73_imag,326,326,326
74,function,withdrawBalance_re_ent40,327,335,
75,imaginary,block_75_imag,336,336,
76,function,changeHashOwnership,337,353,
77,imaginary,block_77_imag,354,354,354
78,function,withdrawBalance_re_ent33,355,363,
79,imaginary,block_79_imag,364,364,
80,function,function_at_365,365,368,
81,imaginary,block_81_imag,369,369,369
82,function,bug_re_ent27,370,376,
83,imaginary,block_83_imag,377,377,
