block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,128,
2,function,add,129,134,
3,imaginary,block_3_imag,135,136,
4,function,sub,137,142,
5,imaginary,block_5_imag,143,144,
6,function,mul,145,157,
7,imaginary,block_7_imag,158,159,
8,function,div,160,167,
9,imaginary,block_9_imag,168,169,
10,function,mod,170,173,
11,imaginary,block_11_imag,174,177,
12,function,isContract,178,187,
13,imaginary,block_13_imag,188,276,
14,function,name,277,279,
15,imaginary,block_15_imag,280,281,
16,function,symbol,282,284,
17,imaginary,block_17_imag,285,286,
18,function,decimals,287,289,
19,imaginary,block_19_imag,290,291,
20,function,granularity,292,294,
21,imaginary,block_21_imag,295,296,
22,function,totalSupply,297,299,
23,imaginary,block_23_imag,300,301,
24,function,balanceOf,302,304,
25,imaginary,block_25_imag,305,306,
26,function,send,307,309,
27,imaginary,block_27_imag,310,311,
28,function,transfer,312,324,
29,imaginary,block_29_imag,325,325,325
30,function,claimReward_re_ent18,326,332,
31,imaginary,block_31_imag,333,334,
32,function,burn,335,337,
33,imaginary,block_33_imag,338,338,338
34,function,withdraw_balances_re_ent29,339,342,
35,imaginary,block_35_imag,343,344,
36,function,isOperatorFor,345,352,
37,imaginary,block_37_imag,353,353,353
38,function,bug_re_ent6,354,360,
39,imaginary,block_39_imag,361,362,
40,function,authorizeOperator,363,373,
41,imaginary,block_41_imag,374,375,374
42,function,buyTicket_re_ent16,376,381,
43,imaginary,block_43_imag,382,383,
44,function,revokeOperator,384,394,
45,imaginary,block_45_imag,395,395,395
46,function,withdrawFunds_re_ent24,396,401,
47,imaginary,block_47_imag,402,403,
48,function,defaultOperators,404,406,
49,imaginary,block_49_imag,407,407,407
50,function,withdrawBalance_re_ent5,408,415,
51,imaginary,block_51_imag,416,417,
52,function,operatorSend,418,429,
53,imaginary,block_53_imag,430,430,430
54,function,withdraw_balances_re_ent15,431,434,
55,imaginary,block_55_imag,435,436,
56,function,operatorBurn,437,440,
57,imaginary,block_57_imag,441,441,441
58,function,callme_re_ent28,442,448,
59,imaginary,block_59_imag,449,450,
60,function,allowance,451,453,
61,imaginary,block_61_imag,454,454,454
62,function,bug_re_ent34,455,461,
63,imaginary,block_63_imag,462,463,
64,function,approve,464,468,
65,imaginary,block_65_imag,469,469,469
66,function,callme_re_ent21,470,476,
67,imaginary,block_67_imag,477,478,
68,function,transferFrom,479,493,
69,imaginary,block_69_imag,494,494,494
70,function,withdrawFunds_re_ent10,495,500,
71,imaginary,block_71_imag,501,502,
72,function,_mint,503,522,
