block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,46,
2,function,add,47,52,
3,imaginary,block_3_imag,53,62,
4,function,sub,63,68,
5,imaginary,block_5_imag,69,78,
6,function,mul,79,91,
7,imaginary,block_7_imag,92,96,
8,function,uses,97,111,
9,imaginary,block_9_imag,112,116,
10,function,uses,117,127,
11,imaginary,block_11_imag,128,136,136
12,function,bug_re_ent34,137,143,
13,imaginary,block_13_imag,144,145,145
14,function,callme_re_ent21,146,152,
15,imaginary,block_15_imag,153,156,156
16,function,withdraw_balances_re_ent36,157,160,
17,imaginary,block_17_imag,161,166,166
18,function,callme_re_ent42,167,173,
19,imaginary,block_19_imag,174,180,
20,function,onlyOwnerTransferOwnership,181,183,
21,imaginary,block_21_imag,184,185,184
22,function,buyTicket_re_ent2,186,191,
23,imaginary,block_23_imag,192,193,
24,function,acceptOwnership,194,199,
25,imaginary,block_25_imag,200,200,200
26,function,withdrawFunds_re_ent17,201,207,
27,imaginary,block_27_imag,208,221,221
28,function,withdrawFunds_re_ent10,222,227,
29,imaginary,block_29_imag,228,229,229
30,function,withdraw_balances_re_ent21,230,234,
31,imaginary,block_31_imag,235,236,236
32,function,withdrawBalance_re_ent12,237,244,
33,imaginary,block_33_imag,245,247,247
34,function,claimReward_re_ent11,248,254,
35,imaginary,block_35_imag,255,256,256
36,function,withdraw_balances_re_ent1,257,261,
37,imaginary,block_37_imag,262,263,263
38,function,bug_re_ent41,264,270,
39,imaginary,block_39_imag,271,273,273
40,function,callme_re_ent35,274,280,
41,imaginary,block_41_imag,281,282,282
42,function,withdrawBalance_re_ent40,283,291,
43,imaginary,block_43_imag,292,293,293
44,function,withdrawBalance_re_ent33,294,302,
45,imaginary,block_45_imag,303,304,304
46,function,bug_re_ent27,305,311,
47,imaginary,block_47_imag,312,313,313
48,function,withdrawFunds_re_ent31,314,319,
49,imaginary,block_49_imag,320,321,321
50,function,bug_re_ent13,322,329,
51,imaginary,block_51_imag,330,338,337
52,function,buyTicket_re_ent37,339,344,
53,imaginary,block_53_imag,345,345,
54,function,changeSafeguardStatus,346,356,
55,imaginary,block_55_imag,357,357,357
56,function,withdrawFunds_re_ent3,358,364,
57,imaginary,block_57_imag,365,366,
58,function,calculatePercentage,367,373,
59,imaginary,block_59_imag,374,375,374
60,function,buyTicket_re_ent9,376,382,
61,imaginary,block_61_imag,383,387,
62,function,function_at_388,388,388,
63,imaginary,block_63_imag,389,390,
64,function,changeFeeAccount,391,393,
65,imaginary,block_65_imag,394,394,394
66,function,claimReward_re_ent25,395,401,
67,imaginary,block_67_imag,402,402,
68,function,changetradingFee,403,406,
69,imaginary,block_69_imag,407,407,407
70,function,withdrawBalance_re_ent19,408,415,
71,imaginary,block_71_imag,416,416,
72,function,availableTradingFeeOwner,417,420,
73,imaginary,block_73_imag,421,421,421
74,function,withdrawBalance_re_ent26,422,430,
75,imaginary,block_75_imag,431,431,
76,function,withdrawTradingFeeOwner,432,442,
77,imaginary,block_77_imag,443,443,443
78,function,bug_re_ent20,444,450,
79,imaginary,block_79_imag,451,451,
80,function,deposit,452,455,
81,imaginary,block_81_imag,456,456,456
82,function,claimReward_re_ent32,457,463,
83,imaginary,block_83_imag,464,464,
84,function,withdraw,465,471,
85,imaginary,block_85_imag,472,472,472
86,function,withdrawFunds_re_ent38,473,478,
87,imaginary,block_87_imag,479,479,
88,function,depositToken,480,486,
89,imaginary,block_89_imag,487,487,487
90,function,claimReward_re_ent4,488,494,
91,imaginary,block_91_imag,495,495,
92,function,withdrawToken,496,503,
93,imaginary,block_93_imag,504,504,504
94,function,callme_re_ent7,505,511,
95,imaginary,block_95_imag,512,512,
96,function,balanceOf,513,515,
97,imaginary,block_97_imag,516,517,516
98,function,buyTicket_re_ent23,518,523,
99,imaginary,block_99_imag,524,524,
100,function,order,525,529,
101,imaginary,block_101_imag,530,530,530
102,function,callme_re_ent14,531,537,
103,imaginary,block_103_imag,538,538,
104,function,trade,539,551,
105,imaginary,block_105_imag,552,552,
106,function,tradeBalances,553,562,
107,imaginary,block_107_imag,563,564,563
108,function,buyTicket_re_ent30,565,570,
109,imaginary,block_109_imag,571,571,
110,function,testTrade,572,579,
111,imaginary,block_111_imag,580,580,580
112,function,withdraw_balances_re_ent8,581,585,
113,imaginary,block_113_imag,586,586,
114,function,availableVolume,587,599,
115,imaginary,block_115_imag,600,600,
116,function,amountFilled,601,604,
117,imaginary,block_117_imag,605,605,605
118,function,claimReward_re_ent39,606,612,
119,imaginary,block_119_imag,613,613,
120,function,cancelOrder,614,620,
121,imaginary,block_121_imag,621,621,
