block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,9,8
2,function,buyTicket_re_ent2,10,15,
3,imaginary,block_3_imag,16,17,17
4,function,withdrawFunds_re_ent17,18,24,
5,imaginary,block_5_imag,25,27,27
6,function,bug_re_ent27,28,34,
7,imaginary,block_7_imag,35,40,40
8,function,claimReward_re_ent32,41,47,
9,imaginary,block_9_imag,48,53,
10,function,transferOwnership,54,56,
11,imaginary,block_11_imag,57,57,57
12,function,withdrawFunds_re_ent38,58,63,
13,imaginary,block_13_imag,64,66,
14,function,mul,67,74,
15,imaginary,block_15_imag,75,75,
16,function,div,76,79,
17,imaginary,block_17_imag,80,80,
18,function,sub,81,84,
19,imaginary,block_19_imag,85,85,
20,function,add,86,90,
21,imaginary,block_21_imag,91,91,
22,function,ceil,92,96,
23,imaginary,block_23_imag,97,101,101
24,function,claimReward_re_ent4,102,108,
25,imaginary,block_25_imag,109,110,110
26,function,callme_re_ent7,111,117,
27,imaginary,block_27_imag,118,120,119
28,function,buyTicket_re_ent23,121,126,
29,imaginary,block_29_imag,127,131,130
30,function,buyTicket_re_ent37,132,137,
31,imaginary,block_31_imag,138,139,139
32,function,withdrawFunds_re_ent3,140,146,
33,imaginary,block_33_imag,147,149,148
34,function,buyTicket_re_ent9,150,156,
35,imaginary,block_35_imag,157,158,158
36,function,claimReward_re_ent25,159,165,
37,imaginary,block_37_imag,166,168,168
38,function,withdrawBalance_re_ent19,169,176,
39,imaginary,block_39_imag,177,178,178
40,function,withdrawBalance_re_ent26,179,187,
41,imaginary,block_41_imag,188,189,189
42,function,withdrawFunds_re_ent31,190,195,
43,imaginary,block_43_imag,196,197,197
44,function,bug_re_ent13,198,205,
45,imaginary,block_45_imag,206,213,213
46,function,bug_re_ent20,214,220,
47,imaginary,block_47_imag,221,229,229
48,function,callme_re_ent14,230,236,
49,imaginary,block_49_imag,237,237,
50,function,startStaking,238,245,
51,imaginary,block_51_imag,246,247,246
52,function,buyTicket_re_ent30,248,253,
53,imaginary,block_53_imag,254,254,
54,function,redeem,255,264,
55,imaginary,block_55_imag,265,265,265
56,function,withdraw_balances_re_ent8,266,270,
57,imaginary,block_57_imag,271,271,
58,function,changeStakeTokens,272,274,
59,imaginary,block_59_imag,275,275,275
60,function,claimReward_re_ent39,276,282,
61,imaginary,block_61_imag,283,283,
62,function,changeStakeTime,284,286,
63,imaginary,block_63_imag,287,287,287
64,function,withdraw_balances_re_ent36,288,291,
65,imaginary,block_65_imag,292,292,
66,function,changeStakingPercentage,293,296,
67,imaginary,block_67_imag,297,297,297
68,function,callme_re_ent35,298,304,
69,imaginary,block_69_imag,305,305,
70,function,lockWithdrawals,306,308,
71,imaginary,block_71_imag,309,309,309
72,function,withdrawBalance_re_ent40,310,318,
73,imaginary,block_73_imag,319,319,
74,function,findOnePercent,320,324,
75,imaginary,block_75_imag,325,325,325
76,function,withdrawBalance_re_ent33,326,334,
77,imaginary,block_77_imag,335,335,
