block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,29,29
2,function,withdrawBalance_re_ent26,30,38,
3,imaginary,block_3_imag,39,40,40
4,function,bug_re_ent20,41,47,
5,imaginary,block_5_imag,48,49,49
6,function,claimReward_re_ent32,50,56,
7,imaginary,block_7_imag,57,59,59
8,function,withdrawFunds_re_ent38,60,65,
9,imaginary,block_9_imag,66,67,67
10,function,claimReward_re_ent4,68,74,
11,imaginary,block_11_imag,75,76,76
12,function,callme_re_ent7,77,83,
13,imaginary,block_13_imag,84,87,86
14,function,buyTicket_re_ent23,88,93,
15,imaginary,block_15_imag,94,95,95
16,function,callme_re_ent14,96,102,
17,imaginary,block_17_imag,103,106,105
18,function,buyTicket_re_ent30,107,112,
19,imaginary,block_19_imag,113,114,114
20,function,withdraw_balances_re_ent8,115,119,
21,imaginary,block_21_imag,120,121,121
22,function,claimReward_re_ent39,122,128,
23,imaginary,block_23_imag,129,130,130
24,function,withdraw_balances_re_ent36,131,134,
25,imaginary,block_25_imag,135,163,163
26,function,callme_re_ent35,164,170,
27,imaginary,block_27_imag,171,171,
28,function,totalSupply,172,174,
29,imaginary,block_29_imag,175,175,175
30,function,withdrawBalance_re_ent40,176,184,
31,imaginary,block_31_imag,185,185,
32,function,balanceOf,186,188,
33,imaginary,block_33_imag,189,189,189
34,function,withdrawBalance_re_ent33,190,198,
35,imaginary,block_35_imag,199,199,
36,function,transfer,200,222,
37,imaginary,block_37_imag,223,223,223
38,function,bug_re_ent27,224,230,
39,imaginary,block_39_imag,231,231,
40,function,burnCoins,232,240,
41,imaginary,block_41_imag,241,241,241
42,function,withdrawFunds_re_ent31,242,247,
43,imaginary,block_43_imag,248,249,
44,function,toWei,250,255,
45,imaginary,block_45_imag,256,256,256
46,function,bug_re_ent13,257,264,
47,imaginary,block_47_imag,265,265,
