block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,8,8
2,function,bug_re_ent27,9,15,
3,imaginary,block_3_imag,16,17,17
4,function,withdrawFunds_re_ent31,18,23,
5,imaginary,block_5_imag,24,25,25
6,function,bug_re_ent13,26,33,
7,imaginary,block_7_imag,34,37,36
8,function,buyTicket_re_ent9,38,44,
9,imaginary,block_9_imag,45,46,46
10,function,claimReward_re_ent25,47,53,
11,imaginary,block_11_imag,54,55,55
12,function,withdrawBalance_re_ent19,56,63,
13,imaginary,block_13_imag,64,65,65
14,function,withdrawBalance_re_ent26,66,74,
15,imaginary,block_15_imag,75,76,76
16,function,bug_re_ent20,77,83,
17,imaginary,block_17_imag,84,86,86
18,function,claimReward_re_ent32,87,93,
19,imaginary,block_19_imag,94,95,95
20,function,withdrawFunds_re_ent38,96,101,
21,imaginary,block_21_imag,102,105,105
22,function,claimReward_re_ent4,106,112,
23,imaginary,block_23_imag,113,135,135
24,function,callme_re_ent7,136,142,
25,imaginary,block_25_imag,143,144,
26,function,transfer,145,163,
27,imaginary,block_27_imag,164,165,164
28,function,buyTicket_re_ent23,166,171,
29,imaginary,block_29_imag,172,173,
30,function,transferFrom,174,195,
31,imaginary,block_31_imag,196,196,196
32,function,callme_re_ent14,197,203,
33,imaginary,block_33_imag,204,204,
34,function,approve,205,211,
35,imaginary,block_35_imag,212,213,212
36,function,buyTicket_re_ent30,214,219,
37,imaginary,block_37_imag,220,220,
38,function,allowance,221,226,
39,imaginary,block_39_imag,227,227,227
40,function,withdraw_balances_re_ent8,228,232,
41,imaginary,block_41_imag,233,233,
42,function,balanceOf,234,236,
43,imaginary,block_43_imag,237,237,237
44,function,claimReward_re_ent39,238,244,
45,imaginary,block_45_imag,245,247,
46,function,changeOwner,248,254,
47,imaginary,block_47_imag,255,255,255
48,function,withdraw_balances_re_ent36,256,259,
49,imaginary,block_49_imag,260,261,
50,function,setPauseStatus,262,265,
51,imaginary,block_51_imag,266,266,266
52,function,callme_re_ent35,267,273,
53,imaginary,block_53_imag,274,275,
54,function,changeContractName,276,280,
55,imaginary,block_55_imag,281,281,281
56,function,withdrawBalance_re_ent40,282,290,
57,imaginary,block_57_imag,291,292,
58,function,function_at_293,293,295,
59,imaginary,block_59_imag,296,296,296
60,function,withdrawBalance_re_ent33,297,305,
61,imaginary,block_61_imag,306,306,
