block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,13,13
2,function,bug_re_ent20,14,20,
3,imaginary,block_3_imag,21,22,22
4,function,claimReward_re_ent32,23,29,
5,imaginary,block_5_imag,30,31,31
6,function,withdrawFunds_re_ent38,32,37,
7,imaginary,block_7_imag,38,40,40
8,function,claimReward_re_ent4,41,47,
9,imaginary,block_9_imag,48,51,51
10,function,callme_re_ent7,52,58,
11,imaginary,block_11_imag,59,61,60
12,function,buyTicket_re_ent23,62,67,
13,imaginary,block_13_imag,68,71,71
14,function,bug_re_ent27,72,78,
15,imaginary,block_15_imag,79,82,82
16,function,withdrawFunds_re_ent31,83,88,
17,imaginary,block_17_imag,89,92,92
18,function,bug_re_ent13,93,100,
19,imaginary,block_19_imag,101,103,
20,function,function_at_104,104,117,
21,imaginary,block_21_imag,118,118,118
22,function,callme_re_ent14,119,125,
23,imaginary,block_23_imag,126,129,
24,function,_transfer,130,146,
25,imaginary,block_25_imag,147,148,147
26,function,buyTicket_re_ent30,149,154,
27,imaginary,block_27_imag,155,163,
28,function,transfer,164,167,
29,imaginary,block_29_imag,168,168,168
30,function,withdraw_balances_re_ent8,169,173,
31,imaginary,block_31_imag,174,183,
32,function,transferFrom,184,189,
33,imaginary,block_33_imag,190,190,190
34,function,claimReward_re_ent39,191,197,
35,imaginary,block_35_imag,198,206,
36,function,approve,207,212,
37,imaginary,block_37_imag,213,213,213
38,function,withdraw_balances_re_ent36,214,217,
39,imaginary,block_39_imag,218,227,
40,function,approveAndCall,228,236,
41,imaginary,block_41_imag,237,237,237
42,function,callme_re_ent35,238,244,
43,imaginary,block_43_imag,245,252,
44,function,burn,253,259,
45,imaginary,block_45_imag,260,260,260
46,function,withdrawBalance_re_ent40,261,269,
47,imaginary,block_47_imag,270,278,
48,function,burnFrom,279,287,
49,imaginary,block_49_imag,288,288,288
50,function,withdrawBalance_re_ent33,289,297,
51,imaginary,block_51_imag,298,298,
