block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,9,9
2,function,withdraw_balances_re_ent21,10,14,
3,imaginary,block_3_imag,15,16,16
4,function,withdrawBalance_re_ent12,17,24,
5,imaginary,block_5_imag,25,26,26
6,function,claimReward_re_ent11,27,33,
7,imaginary,block_7_imag,34,36,36
8,function,withdraw_balances_re_ent36,37,40,
9,imaginary,block_9_imag,41,42,42
10,function,callme_re_ent35,43,49,
11,imaginary,block_11_imag,50,51,51
12,function,withdrawBalance_re_ent40,52,60,
13,imaginary,block_13_imag,61,62,62
14,function,withdrawBalance_re_ent33,63,71,
15,imaginary,block_15_imag,72,82,82
16,function,callme_re_ent42,83,89,
17,imaginary,block_17_imag,90,90,
18,function,owner,91,94,
19,imaginary,block_19_imag,95,96,95
20,function,buyTicket_re_ent2,97,102,
21,imaginary,block_21_imag,103,103,
22,function,master,104,107,
23,imaginary,block_23_imag,108,108,108
24,function,withdrawFunds_re_ent17,109,115,
25,imaginary,block_25_imag,116,134,
26,function,isOwner,135,138,
27,imaginary,block_27_imag,139,140,139
28,function,buyTicket_re_ent37,141,146,
29,imaginary,block_29_imag,147,147,
30,function,isMaster,148,151,
31,imaginary,block_31_imag,152,152,152
32,function,withdrawFunds_re_ent3,153,159,
33,imaginary,block_33_imag,160,160,
34,function,transferOwnership,161,164,
35,imaginary,block_35_imag,165,166,165
36,function,buyTicket_re_ent9,167,173,
37,imaginary,block_37_imag,174,174,
38,function,transferMasterRole,175,178,
39,imaginary,block_39_imag,179,179,179
40,function,claimReward_re_ent25,180,186,
41,imaginary,block_41_imag,187,187,
42,function,isStopped,188,191,
43,imaginary,block_43_imag,192,192,192
44,function,withdrawBalance_re_ent19,193,200,
45,imaginary,block_45_imag,201,201,
46,function,stop,202,205,
47,imaginary,block_47_imag,206,206,206
48,function,withdrawBalance_re_ent26,207,215,
49,imaginary,block_49_imag,216,216,
50,function,start,217,220,
51,imaginary,block_51_imag,221,221,221
52,function,bug_re_ent20,222,228,
53,imaginary,block_53_imag,229,229,
54,function,_transferOwnership,230,235,
55,imaginary,block_55_imag,236,236,236
56,function,claimReward_re_ent32,237,243,
57,imaginary,block_57_imag,244,244,
58,function,_transferMasterRole,245,250,
59,imaginary,block_59_imag,251,251,251
60,function,withdrawFunds_re_ent38,252,257,
61,imaginary,block_61_imag,258,258,
62,function,_stop,259,263,
63,imaginary,block_63_imag,264,264,264
64,function,claimReward_re_ent4,265,271,
65,imaginary,block_65_imag,272,272,
66,function,_start,273,277,
67,imaginary,block_67_imag,278,278,278
68,function,callme_re_ent7,279,285,
69,imaginary,block_69_imag,286,290,290
70,function,withdraw_balances_re_ent1,291,295,
71,imaginary,block_71_imag,296,297,297
72,function,bug_re_ent41,298,304,
73,imaginary,block_73_imag,305,307,307
74,function,bug_re_ent27,308,314,
75,imaginary,block_75_imag,315,316,316
76,function,withdrawFunds_re_ent31,317,322,
77,imaginary,block_77_imag,323,324,324
78,function,bug_re_ent13,325,332,
79,imaginary,block_79_imag,333,334,
80,function,version,335,338,
81,imaginary,block_81_imag,339,340,339
82,function,buyTicket_re_ent23,341,346,
83,imaginary,block_83_imag,347,347,
84,function,getAddress,348,351,
85,imaginary,block_85_imag,352,352,352
86,function,callme_re_ent14,353,359,
87,imaginary,block_87_imag,360,360,
88,function,setAddress,361,369,
89,imaginary,block_89_imag,370,371,370
90,function,buyTicket_re_ent30,372,377,
91,imaginary,block_91_imag,378,378,
92,function,updateAccount,379,391,
93,imaginary,block_93_imag,392,392,392
94,function,withdraw_balances_re_ent8,393,397,
95,imaginary,block_95_imag,398,398,
96,function,deleteAccount,399,407,
97,imaginary,block_97_imag,408,408,408
98,function,claimReward_re_ent39,409,415,
99,imaginary,block_99_imag,416,416,
