block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,13,13
2,function,withdrawFunds_re_ent17,14,20,
3,imaginary,block_3_imag,21,23,22
4,function,buyTicket_re_ent37,24,29,
5,imaginary,block_5_imag,30,31,31
6,function,withdrawFunds_re_ent3,32,38,
7,imaginary,block_7_imag,39,43,42
8,function,buyTicket_re_ent9,44,50,
9,imaginary,block_9_imag,51,52,52
10,function,claimReward_re_ent25,53,59,
11,imaginary,block_11_imag,60,61,61
12,function,withdrawBalance_re_ent19,62,69,
13,imaginary,block_13_imag,70,76,76
14,function,bug_re_ent6,77,83,
15,imaginary,block_15_imag,84,86,85
16,function,buyTicket_re_ent16,87,92,
17,imaginary,block_17_imag,93,94,94
18,function,withdrawFunds_re_ent24,95,100,
19,imaginary,block_19_imag,101,103,103
20,function,withdrawBalance_re_ent5,104,111,
21,imaginary,block_21_imag,112,113,113
22,function,withdraw_balances_re_ent15,114,117,
23,imaginary,block_23_imag,118,120,120
24,function,callme_re_ent28,121,127,
25,imaginary,block_25_imag,128,130,130
26,function,bug_re_ent34,131,137,
27,imaginary,block_27_imag,138,152,152
28,function,withdrawBalance_re_ent26,153,161,
29,imaginary,block_29_imag,162,163,
30,function,allowance,164,166,
31,imaginary,block_31_imag,167,167,167
32,function,bug_re_ent20,168,174,
33,imaginary,block_33_imag,175,177,
34,function,approve,178,185,
35,imaginary,block_35_imag,186,186,186
36,function,claimReward_re_ent32,187,193,
37,imaginary,block_37_imag,194,194,
38,function,function,195,207,
39,imaginary,block_39_imag,208,208,208
40,function,withdrawFunds_re_ent38,209,214,
41,imaginary,block_41_imag,215,215,
42,function,totalSupply,216,218,
43,imaginary,block_43_imag,219,219,219
44,function,claimReward_re_ent4,220,226,
45,imaginary,block_45_imag,227,227,
46,function,balanceOf,228,230,
47,imaginary,block_47_imag,231,231,231
48,function,callme_re_ent7,232,238,
49,imaginary,block_49_imag,239,240,
50,function,transfer,241,248,
51,imaginary,block_51_imag,249,250,249
52,function,buyTicket_re_ent23,251,256,
53,imaginary,block_53_imag,257,261,261
54,function,callme_re_ent21,262,268,
55,imaginary,block_55_imag,269,274,274
56,function,withdrawFunds_re_ent10,275,280,
57,imaginary,block_57_imag,281,284,284
58,function,withdraw_balances_re_ent21,285,289,
59,imaginary,block_59_imag,290,293,293
60,function,withdrawBalance_re_ent12,294,301,
61,imaginary,block_61_imag,302,304,304
62,function,claimReward_re_ent11,305,311,
63,imaginary,block_63_imag,312,314,314
64,function,withdraw_balances_re_ent1,315,319,
65,imaginary,block_65_imag,320,324,324
66,function,bug_re_ent41,325,331,
67,imaginary,block_67_imag,332,333,333
68,function,callme_re_ent42,334,340,
69,imaginary,block_69_imag,341,345,344
70,function,buyTicket_re_ent2,346,351,
71,imaginary,block_71_imag,352,360,360
72,function,bug_re_ent13,361,368,
73,imaginary,block_73_imag,369,378,378
74,function,callme_re_ent14,379,385,
75,imaginary,block_75_imag,386,387,
76,function,halt,388,390,
77,imaginary,block_77_imag,391,392,391
78,function,buyTicket_re_ent30,393,398,
79,imaginary,block_79_imag,399,400,
80,function,unhalt,401,403,
81,imaginary,block_81_imag,404,404,404
82,function,withdraw_balances_re_ent8,405,409,
83,imaginary,block_83_imag,410,413,
84,function,changeDepositAddress,414,416,
85,imaginary,block_85_imag,417,417,417
86,function,claimReward_re_ent39,418,424,
87,imaginary,block_87_imag,425,427,
88,function,getCurrentState,428,438,
89,imaginary,block_89_imag,439,439,439
90,function,withdraw_balances_re_ent36,440,443,
91,imaginary,block_91_imag,444,445,
92,function,invest,446,472,
93,imaginary,block_93_imag,473,473,473
94,function,callme_re_ent35,474,480,
95,imaginary,block_95_imag,481,481,
96,function,must,482,485,
97,imaginary,block_97_imag,486,486,486
98,function,withdrawBalance_re_ent40,487,495,
99,imaginary,block_99_imag,496,498,
100,function,burn,499,504,
101,imaginary,block_101_imag,505,505,505
102,function,withdrawBalance_re_ent33,506,514,
103,imaginary,block_103_imag,515,516,
104,function,transfer,517,520,
105,imaginary,block_105_imag,521,521,521
106,function,bug_re_ent27,522,528,
107,imaginary,block_107_imag,529,529,
108,function,transferFrom,530,533,
109,imaginary,block_109_imag,534,534,534
110,function,withdrawFunds_re_ent31,535,540,
111,imaginary,block_111_imag,541,542,
