block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,22,
2,function,add,23,26,
3,function,sub,27,30,
4,function,mul,31,34,
5,function,div,35,38,
6,imaginary,block_6_imag,39,48,48
7,function,withdrawFunds_re_ent17,49,55,
8,imaginary,block_8_imag,56,58,57
9,function,buyTicket_re_ent37,59,64,
10,imaginary,block_10_imag,65,66,66
11,function,withdrawFunds_re_ent3,67,73,
12,imaginary,block_12_imag,74,76,75
13,function,buyTicket_re_ent9,77,83,
14,imaginary,block_14_imag,84,85,85
15,function,claimReward_re_ent25,86,92,
16,imaginary,block_16_imag,93,94,94
17,function,withdrawBalance_re_ent19,95,102,
18,imaginary,block_18_imag,103,104,104
19,function,bug_re_ent27,105,111,
20,imaginary,block_20_imag,112,113,113
21,function,withdrawFunds_re_ent31,114,119,
22,imaginary,block_22_imag,120,124,
23,function,to,125,141,131
24,imaginary,block_24_imag,142,148,148
25,function,withdraw_balances_re_ent21,149,153,
26,imaginary,block_26_imag,154,155,155
27,function,withdrawBalance_re_ent12,156,163,
28,imaginary,block_28_imag,164,166,166
29,function,bug_re_ent13,167,174,
30,imaginary,block_30_imag,175,176,
31,function,Owned,177,179,
32,imaginary,block_32_imag,180,180,180
33,function,bug_re_ent20,181,187,
34,imaginary,block_34_imag,188,193,
35,function,transferOwnership,194,196,
36,imaginary,block_36_imag,197,197,197
37,function,claimReward_re_ent32,198,204,
38,function,acceptOwnership,205,210,
39,imaginary,block_39_imag,211,211,211
40,function,withdrawFunds_re_ent38,212,217,
41,imaginary,block_41_imag,218,228,228
42,function,claimReward_re_ent11,229,235,
43,imaginary,block_43_imag,236,237,237
44,function,withdraw_balances_re_ent1,238,242,
45,imaginary,block_45_imag,243,244,244
46,function,bug_re_ent41,245,251,
47,imaginary,block_47_imag,252,253,253
48,function,callme_re_ent42,254,260,
49,imaginary,block_49_imag,261,265,264
50,function,buyTicket_re_ent2,266,271,
51,imaginary,block_51_imag,272,277,
52,function,function_at_278,278,285,
53,imaginary,block_53_imag,286,286,286
54,function,claimReward_re_ent4,287,293,
55,imaginary,block_55_imag,294,298,
56,function,totalSupply,299,301,
57,imaginary,block_57_imag,302,302,302
58,function,callme_re_ent7,303,309,
59,imaginary,block_59_imag,310,314,
60,function,balanceOf,315,317,
61,imaginary,block_61_imag,318,319,318
62,function,buyTicket_re_ent23,320,325,
63,imaginary,block_63_imag,326,332,
64,function,transfer,333,338,
65,imaginary,block_65_imag,339,339,339
66,function,callme_re_ent14,340,346,
67,imaginary,block_67_imag,347,348,
68,function,increaseApproval,349,353,
69,imaginary,block_69_imag,354,355,354
70,function,buyTicket_re_ent30,356,361,
71,imaginary,block_71_imag,362,362,
72,function,decreaseApproval,363,372,
73,imaginary,block_73_imag,373,373,373
74,function,withdraw_balances_re_ent8,374,378,
75,imaginary,block_75_imag,379,388,
76,function,approve,389,393,
77,imaginary,block_77_imag,394,394,394
78,function,claimReward_re_ent39,395,401,
79,imaginary,block_79_imag,402,412,
80,function,transferFrom,413,419,
81,imaginary,block_81_imag,420,420,420
82,function,withdraw_balances_re_ent36,421,424,
83,imaginary,block_83_imag,425,430,
84,function,allowance,431,433,
85,imaginary,block_85_imag,434,434,434
86,function,callme_re_ent35,435,441,
87,imaginary,block_87_imag,442,445,
88,function,approveAndCall,446,454,
89,imaginary,block_89_imag,455,455,455
90,function,withdrawBalance_re_ent40,456,464,
91,imaginary,block_91_imag,465,469,
92,function,transferAnyERC20Token,470,472,
93,imaginary,block_93_imag,473,473,473
94,function,withdrawBalance_re_ent33,474,482,
95,imaginary,block_95_imag,483,483,
