line,loc,length,bug type,approach
533,530,10,Overflow-Underflow,code snippet injection
515,513,4,Overflow-Underflow,code snippet injection
504,502,4,Overflow-Underflow,code snippet injection
488,485,10,Overflow-Underflow,code snippet injection
476,474,4,Overflow-Underflow,code snippet injection
425,423,4,Overflow-Underflow,code snippet injection
412,410,4,Overflow-Underflow,code snippet injection
389,387,4,Overflow-Underflow,code snippet injection
372,370,4,Overflow-Underflow,code snippet injection
351,348,8,Overflow-Underflow,code snippet injection
352,348,8,Overflow-Underflow,code snippet injection
353,348,8,Overflow-Underflow,code snippet injection
329,326,8,Overflow-Underflow,code snippet injection
330,326,8,Overflow-Underflow,code snippet injection
331,326,8,Overflow-Underflow,code snippet injection
309,307,4,Overflow-Underflow,code snippet injection
291,289,4,Overflow-Underflow,code snippet injection
272,270,4,Overflow-Underflow,code snippet injection
250,247,8,Overflow-Underflow,code snippet injection
251,247,8,Overflow-Underflow,code snippet injection
252,247,8,Overflow-Underflow,code snippet injection
231,229,4,Overflow-Underflow,code snippet injection
213,211,4,Overflow-Underflow,code snippet injection
196,193,8,Overflow-Underflow,code snippet injection
197,193,8,Overflow-Underflow,code snippet injection
198,193,8,Overflow-Underflow,code snippet injection
181,179,4,Overflow-Underflow,code snippet injection
163,160,10,Overflow-Underflow,code snippet injection
460,457,10,Overflow-Underflow,code snippet injection
454,452,4,Overflow-Underflow,code snippet injection
444,441,10,Overflow-Underflow,code snippet injection
145,142,10,Overflow-Underflow,code snippet injection
135,132,8,Overflow-Underflow,code snippet injection
136,132,8,Overflow-Underflow,code snippet injection
137,132,8,Overflow-Underflow,code snippet injection
123,120,10,Overflow-Underflow,code snippet injection
