line,loc,length,bug type,approach
393,390,10,Overflow-Underflow,code snippet injection
382,380,4,Overflow-Underflow,code snippet injection
17,15,4,Overflow-Underflow,code snippet injection
672,669,10,Overflow-Underflow,code snippet injection
656,654,4,Overflow-Underflow,code snippet injection
631,629,4,Overflow-Underflow,code snippet injection
590,588,4,Overflow-Underflow,code snippet injection
567,565,4,Overflow-Underflow,code snippet injection
546,544,4,Overflow-Underflow,code snippet injection
521,518,8,Overflow-Underflow,code snippet injection
522,518,8,Overflow-Underflow,code snippet injection
523,518,8,Overflow-Underflow,code snippet injection
501,498,8,Overflow-Underflow,code snippet injection
502,498,8,Overflow-Underflow,code snippet injection
503,498,8,Overflow-Underflow,code snippet injection
488,486,4,Overflow-Underflow,code snippet injection
477,475,4,Overflow-Underflow,code snippet injection
460,458,4,Overflow-Underflow,code snippet injection
448,445,8,Overflow-Underflow,code snippet injection
449,445,8,Overflow-Underflow,code snippet injection
450,445,8,Overflow-Underflow,code snippet injection
436,434,4,Overflow-Underflow,code snippet injection
423,421,4,Overflow-Underflow,code snippet injection
363,360,8,Overflow-Underflow,code snippet injection
364,360,8,Overflow-Underflow,code snippet injection
365,360,8,Overflow-Underflow,code snippet injection
342,340,4,Overflow-Underflow,code snippet injection
325,322,10,Overflow-Underflow,code snippet injection
307,304,10,Overflow-Underflow,code snippet injection
272,270,4,Overflow-Underflow,code snippet injection
253,250,10,Overflow-Underflow,code snippet injection
44,41,10,Overflow-Underflow,code snippet injection
27,24,8,Overflow-Underflow,code snippet injection
28,24,8,Overflow-Underflow,code snippet injection
29,24,8,Overflow-Underflow,code snippet injection
227,224,10,Overflow-Underflow,code snippet injection
221,219,4,Overflow-Underflow,code snippet injection
216,214,4,Overflow-Underflow,code snippet injection
207,204,8,Overflow-Underflow,code snippet injection
208,204,8,Overflow-Underflow,code snippet injection
209,204,8,Overflow-Underflow,code snippet injection
198,195,8,Overflow-Underflow,code snippet injection
199,195,8,Overflow-Underflow,code snippet injection
200,195,8,Overflow-Underflow,code snippet injection
187,184,10,Overflow-Underflow,code snippet injection
176,173,8,Overflow-Underflow,code snippet injection
177,173,8,Overflow-Underflow,code snippet injection
178,173,8,Overflow-Underflow,code snippet injection
170,168,4,Overflow-Underflow,code snippet injection
164,162,4,Overflow-Underflow,code snippet injection
153,150,10,Overflow-Underflow,code snippet injection
11,9,4,Overflow-Underflow,code snippet injection
