line,loc,length,bug type,approach
126,123,10,Overflow-Underflow,code snippet injection
88,86,4,Overflow-Underflow,code snippet injection
83,81,4,Overflow-Underflow,code snippet injection
380,377,10,Overflow-Underflow,code snippet injection
367,365,4,Overflow-Underflow,code snippet injection
355,353,4,Overflow-Underflow,code snippet injection
338,336,4,Overflow-Underflow,code snippet injection
325,323,4,Overflow-Underflow,code snippet injection
303,301,4,Overflow-Underflow,code snippet injection
281,278,8,Overflow-Underflow,code snippet injection
282,278,8,Overflow-Underflow,code snippet injection
283,278,8,Overflow-Underflow,code snippet injection
260,257,8,Overflow-Underflow,code snippet injection
261,257,8,Overflow-Underflow,code snippet injection
262,257,8,Overflow-Underflow,code snippet injection
247,245,4,Overflow-Underflow,code snippet injection
235,233,4,Overflow-Underflow,code snippet injection
167,165,4,Overflow-Underflow,code snippet injection
154,151,8,Overflow-Underflow,code snippet injection
155,151,8,Overflow-Underflow,code snippet injection
156,151,8,Overflow-Underflow,code snippet injection
140,138,4,Overflow-Underflow,code snippet injection
98,96,4,Overflow-Underflow,code snippet injection
75,72,8,Overflow-Underflow,code snippet injection
76,72,8,Overflow-Underflow,code snippet injection
77,72,8,Overflow-Underflow,code snippet injection
69,67,4,Overflow-Underflow,code snippet injection
59,56,10,Overflow-Underflow,code snippet injection
48,45,10,Overflow-Underflow,code snippet injection
42,40,4,Overflow-Underflow,code snippet injection
32,29,10,Overflow-Underflow,code snippet injection
211,208,10,Overflow-Underflow,code snippet injection
199,196,8,Overflow-Underflow,code snippet injection
200,196,8,Overflow-Underflow,code snippet injection
201,196,8,Overflow-Underflow,code snippet injection
188,185,10,Overflow-Underflow,code snippet injection
182,180,4,Overflow-Underflow,code snippet injection
177,175,4,Overflow-Underflow,code snippet injection
116,113,8,Overflow-Underflow,code snippet injection
117,113,8,Overflow-Underflow,code snippet injection
118,113,8,Overflow-Underflow,code snippet injection
107,104,8,Overflow-Underflow,code snippet injection
108,104,8,Overflow-Underflow,code snippet injection
109,104,8,Overflow-Underflow,code snippet injection
