line,loc,length,bug type,approach
164,161,10,Overflow-Underflow,code snippet injection
156,154,4,Overflow-Underflow,code snippet injection
149,147,4,Overflow-Underflow,code snippet injection
394,391,10,Overflow-Underflow,code snippet injection
380,378,4,Overflow-Underflow,code snippet injection
362,360,4,Overflow-Underflow,code snippet injection
342,340,4,Overflow-Underflow,code snippet injection
324,322,4,Overflow-Underflow,code snippet injection
306,304,4,Overflow-Underflow,code snippet injection
285,282,8,Overflow-Underflow,code snippet injection
286,282,8,Overflow-Underflow,code snippet injection
287,282,8,Overflow-Underflow,code snippet injection
263,260,8,Overflow-Underflow,code snippet injection
264,260,8,Overflow-Underflow,code snippet injection
265,260,8,Overflow-Underflow,code snippet injection
248,246,4,Overflow-Underflow,code snippet injection
234,232,4,Overflow-Underflow,code snippet injection
221,219,4,Overflow-Underflow,code snippet injection
207,204,8,Overflow-Underflow,code snippet injection
208,204,8,Overflow-Underflow,code snippet injection
209,204,8,Overflow-Underflow,code snippet injection
72,70,4,Overflow-Underflow,code snippet injection
142,140,4,Overflow-Underflow,code snippet injection
134,131,8,Overflow-Underflow,code snippet injection
135,131,8,Overflow-Underflow,code snippet injection
136,131,8,Overflow-Underflow,code snippet injection
126,124,4,Overflow-Underflow,code snippet injection
116,113,10,Overflow-Underflow,code snippet injection
104,101,10,Overflow-Underflow,code snippet injection
98,96,4,Overflow-Underflow,code snippet injection
88,85,10,Overflow-Underflow,code snippet injection
58,55,10,Overflow-Underflow,code snippet injection
