line,loc,length,bug type,approach
275,272,10,Overflow-Underflow,code snippet injection
269,267,4,Overflow-Underflow,code snippet injection
264,262,4,Overflow-Underflow,code snippet injection
413,410,10,Overflow-Underflow,code snippet injection
401,399,4,Overflow-Underflow,code snippet injection
391,389,4,Overflow-Underflow,code snippet injection
381,379,4,Overflow-Underflow,code snippet injection
367,365,4,Overflow-Underflow,code snippet injection
348,346,4,Overflow-Underflow,code snippet injection
310,307,8,Overflow-Underflow,code snippet injection
311,307,8,Overflow-Underflow,code snippet injection
312,307,8,Overflow-Underflow,code snippet injection
33,30,8,Overflow-Underflow,code snippet injection
34,30,8,Overflow-Underflow,code snippet injection
35,30,8,Overflow-Underflow,code snippet injection
27,25,4,Overflow-Underflow,code snippet injection
19,17,4,Overflow-Underflow,code snippet injection
209,207,4,Overflow-Underflow,code snippet injection
198,195,8,Overflow-Underflow,code snippet injection
199,195,8,Overflow-Underflow,code snippet injection
200,195,8,Overflow-Underflow,code snippet injection
189,187,4,Overflow-Underflow,code snippet injection
181,179,4,Overflow-Underflow,code snippet injection
170,167,8,Overflow-Underflow,code snippet injection
171,167,8,Overflow-Underflow,code snippet injection
172,167,8,Overflow-Underflow,code snippet injection
161,159,4,Overflow-Underflow,code snippet injection
