line,loc,length,bug type,approach
54,51,10,Overflow-Underflow,code snippet injection
48,46,4,Overflow-Underflow,code snippet injection
42,40,4,Overflow-Underflow,code snippet injection
32,29,10,Overflow-Underflow,code snippet injection
26,24,4,Overflow-Underflow,code snippet injection
21,19,4,Overflow-Underflow,code snippet injection
16,14,4,Overflow-Underflow,code snippet injection
11,9,4,Overflow-Underflow,code snippet injection
331,329,4,Overflow-Underflow,code snippet injection
320,317,8,Overflow-Underflow,code snippet injection
321,317,8,Overflow-Underflow,code snippet injection
322,317,8,Overflow-Underflow,code snippet injection
305,302,8,Overflow-Underflow,code snippet injection
306,302,8,Overflow-Underflow,code snippet injection
307,302,8,Overflow-Underflow,code snippet injection
296,294,4,Overflow-Underflow,code snippet injection
267,265,4,Overflow-Underflow,code snippet injection
254,252,4,Overflow-Underflow,code snippet injection
238,235,8,Overflow-Underflow,code snippet injection
239,235,8,Overflow-Underflow,code snippet injection
240,235,8,Overflow-Underflow,code snippet injection
227,225,4,Overflow-Underflow,code snippet injection
216,214,4,Overflow-Underflow,code snippet injection
203,200,8,Overflow-Underflow,code snippet injection
204,200,8,Overflow-Underflow,code snippet injection
205,200,8,Overflow-Underflow,code snippet injection
163,161,4,Overflow-Underflow,code snippet injection
153,150,10,Overflow-Underflow,code snippet injection
141,138,10,Overflow-Underflow,code snippet injection
135,133,4,Overflow-Underflow,code snippet injection
125,122,10,Overflow-Underflow,code snippet injection
113,110,10,Overflow-Underflow,code snippet injection
103,100,8,Overflow-Underflow,code snippet injection
104,100,8,Overflow-Underflow,code snippet injection
105,100,8,Overflow-Underflow,code snippet injection
91,88,10,Overflow-Underflow,code snippet injection
85,83,4,Overflow-Underflow,code snippet injection
80,78,4,Overflow-Underflow,code snippet injection
