line,loc,length,bug type,approach
89,86,10,Overflow-Underflow,code snippet injection
82,80,4,Overflow-Underflow,code snippet injection
329,327,4,Overflow-Underflow,code snippet injection
315,312,10,Overflow-Underflow,code snippet injection
292,290,4,Overflow-Underflow,code snippet injection
269,267,4,Overflow-Underflow,code snippet injection
255,253,4,Overflow-Underflow,code snippet injection
246,244,4,Overflow-Underflow,code snippet injection
237,235,4,Overflow-Underflow,code snippet injection
221,218,8,Overflow-Underflow,code snippet injection
222,218,8,Overflow-Underflow,code snippet injection
223,218,8,Overflow-Underflow,code snippet injection
207,204,8,Overflow-Underflow,code snippet injection
208,204,8,Overflow-Underflow,code snippet injection
209,204,8,Overflow-Underflow,code snippet injection
196,194,4,Overflow-Underflow,code snippet injection
187,185,4,Overflow-Underflow,code snippet injection
178,176,4,Overflow-Underflow,code snippet injection
166,163,8,Overflow-Underflow,code snippet injection
167,163,8,Overflow-Underflow,code snippet injection
168,163,8,Overflow-Underflow,code snippet injection
154,152,4,Overflow-Underflow,code snippet injection
145,143,4,Overflow-Underflow,code snippet injection
131,128,8,Overflow-Underflow,code snippet injection
132,128,8,Overflow-Underflow,code snippet injection
133,128,8,Overflow-Underflow,code snippet injection
114,112,4,Overflow-Underflow,code snippet injection
71,68,10,Overflow-Underflow,code snippet injection
59,56,10,Overflow-Underflow,code snippet injection
46,44,4,Overflow-Underflow,code snippet injection
35,32,10,Overflow-Underflow,code snippet injection
23,20,10,Overflow-Underflow,code snippet injection
13,10,8,Overflow-Underflow,code snippet injection
14,10,8,Overflow-Underflow,code snippet injection
15,10,8,Overflow-Underflow,code snippet injection
