line,loc,length,bug type,approach
882,879,10,Overflow-Underflow,code snippet injection
874,872,4,Overflow-Underflow,code snippet injection
800,798,4,Overflow-Underflow,code snippet injection
790,787,10,Overflow-Underflow,code snippet injection
698,696,4,Overflow-Underflow,code snippet injection
693,691,4,Overflow-Underflow,code snippet injection
973,971,4,Overflow-Underflow,code snippet injection
964,962,4,Overflow-Underflow,code snippet injection
948,946,4,Overflow-Underflow,code snippet injection
935,932,8,Overflow-Underflow,code snippet injection
936,932,8,Overflow-Underflow,code snippet injection
937,932,8,Overflow-Underflow,code snippet injection
909,906,8,Overflow-Underflow,code snippet injection
910,906,8,Overflow-Underflow,code snippet injection
911,906,8,Overflow-Underflow,code snippet injection
899,897,4,Overflow-Underflow,code snippet injection
866,864,4,Overflow-Underflow,code snippet injection
857,855,4,Overflow-Underflow,code snippet injection
845,842,8,Overflow-Underflow,code snippet injection
846,842,8,Overflow-Underflow,code snippet injection
847,842,8,Overflow-Underflow,code snippet injection
836,834,4,Overflow-Underflow,code snippet injection
828,826,4,Overflow-Underflow,code snippet injection
812,809,8,Overflow-Underflow,code snippet injection
813,809,8,Overflow-Underflow,code snippet injection
814,809,8,Overflow-Underflow,code snippet injection
780,778,4,Overflow-Underflow,code snippet injection
766,763,10,Overflow-Underflow,code snippet injection
751,748,10,Overflow-Underflow,code snippet injection
742,740,4,Overflow-Underflow,code snippet injection
729,726,10,Overflow-Underflow,code snippet injection
710,707,10,Overflow-Underflow,code snippet injection
657,654,8,Overflow-Underflow,code snippet injection
658,654,8,Overflow-Underflow,code snippet injection
659,654,8,Overflow-Underflow,code snippet injection
627,624,10,Overflow-Underflow,code snippet injection
605,603,4,Overflow-Underflow,code snippet injection
591,589,4,Overflow-Underflow,code snippet injection
567,564,8,Overflow-Underflow,code snippet injection
568,564,8,Overflow-Underflow,code snippet injection
569,564,8,Overflow-Underflow,code snippet injection
537,534,8,Overflow-Underflow,code snippet injection
538,534,8,Overflow-Underflow,code snippet injection
539,534,8,Overflow-Underflow,code snippet injection
505,502,10,Overflow-Underflow,code snippet injection
475,472,8,Overflow-Underflow,code snippet injection
476,472,8,Overflow-Underflow,code snippet injection
477,472,8,Overflow-Underflow,code snippet injection
453,451,4,Overflow-Underflow,code snippet injection
442,440,4,Overflow-Underflow,code snippet injection
428,425,10,Overflow-Underflow,code snippet injection
417,415,4,Overflow-Underflow,code snippet injection
399,397,4,Overflow-Underflow,code snippet injection
387,384,8,Overflow-Underflow,code snippet injection
388,384,8,Overflow-Underflow,code snippet injection
389,384,8,Overflow-Underflow,code snippet injection
364,361,10,Overflow-Underflow,code snippet injection
343,340,8,Overflow-Underflow,code snippet injection
344,340,8,Overflow-Underflow,code snippet injection
345,340,8,Overflow-Underflow,code snippet injection
