line,loc,length,bug type,approach
180,177,10,Overflow-Underflow,code snippet injection
142,140,4,Overflow-Underflow,code snippet injection
137,135,4,Overflow-Underflow,code snippet injection
436,433,10,Overflow-Underflow,code snippet injection
423,421,4,Overflow-Underflow,code snippet injection
411,409,4,Overflow-Underflow,code snippet injection
394,392,4,Overflow-Underflow,code snippet injection
381,379,4,Overflow-Underflow,code snippet injection
359,357,4,Overflow-Underflow,code snippet injection
337,334,8,Overflow-Underflow,code snippet injection
338,334,8,Overflow-Underflow,code snippet injection
339,334,8,Overflow-Underflow,code snippet injection
316,313,8,Overflow-Underflow,code snippet injection
317,313,8,Overflow-Underflow,code snippet injection
318,313,8,Overflow-Underflow,code snippet injection
303,301,4,Overflow-Underflow,code snippet injection
291,289,4,Overflow-Underflow,code snippet injection
221,219,4,Overflow-Underflow,code snippet injection
208,205,8,Overflow-Underflow,code snippet injection
209,205,8,Overflow-Underflow,code snippet injection
210,205,8,Overflow-Underflow,code snippet injection
194,192,4,Overflow-Underflow,code snippet injection
157,155,4,Overflow-Underflow,code snippet injection
129,126,8,Overflow-Underflow,code snippet injection
130,126,8,Overflow-Underflow,code snippet injection
131,126,8,Overflow-Underflow,code snippet injection
123,121,4,Overflow-Underflow,code snippet injection
113,110,10,Overflow-Underflow,code snippet injection
102,99,10,Overflow-Underflow,code snippet injection
96,94,4,Overflow-Underflow,code snippet injection
86,83,10,Overflow-Underflow,code snippet injection
67,64,10,Overflow-Underflow,code snippet injection
55,52,8,Overflow-Underflow,code snippet injection
56,52,8,Overflow-Underflow,code snippet injection
57,52,8,Overflow-Underflow,code snippet injection
41,38,10,Overflow-Underflow,code snippet injection
32,30,4,Overflow-Underflow,code snippet injection
273,271,4,Overflow-Underflow,code snippet injection
263,260,8,Overflow-Underflow,code snippet injection
264,260,8,Overflow-Underflow,code snippet injection
265,260,8,Overflow-Underflow,code snippet injection
254,251,8,Overflow-Underflow,code snippet injection
255,251,8,Overflow-Underflow,code snippet injection
256,251,8,Overflow-Underflow,code snippet injection
243,240,10,Overflow-Underflow,code snippet injection
234,231,8,Overflow-Underflow,code snippet injection
235,231,8,Overflow-Underflow,code snippet injection
236,231,8,Overflow-Underflow,code snippet injection
173,171,4,Overflow-Underflow,code snippet injection
168,166,4,Overflow-Underflow,code snippet injection
