line,loc,length,bug type,approach
193,190,10,Overflow-Underflow,code snippet injection
152,150,4,Overflow-Underflow,code snippet injection
139,137,4,Overflow-Underflow,code snippet injection
512,509,10,Overflow-Underflow,code snippet injection
500,498,4,Overflow-Underflow,code snippet injection
492,490,4,Overflow-Underflow,code snippet injection
475,473,4,Overflow-Underflow,code snippet injection
466,464,4,Overflow-Underflow,code snippet injection
459,457,4,Overflow-Underflow,code snippet injection
448,445,8,Overflow-Underflow,code snippet injection
449,445,8,Overflow-Underflow,code snippet injection
450,445,8,Overflow-Underflow,code snippet injection
436,433,8,Overflow-Underflow,code snippet injection
437,433,8,Overflow-Underflow,code snippet injection
438,433,8,Overflow-Underflow,code snippet injection
426,424,4,Overflow-Underflow,code snippet injection
418,416,4,Overflow-Underflow,code snippet injection
410,408,4,Overflow-Underflow,code snippet injection
398,395,8,Overflow-Underflow,code snippet injection
399,395,8,Overflow-Underflow,code snippet injection
400,395,8,Overflow-Underflow,code snippet injection
387,385,4,Overflow-Underflow,code snippet injection
322,320,4,Overflow-Underflow,code snippet injection
297,294,8,Overflow-Underflow,code snippet injection
298,294,8,Overflow-Underflow,code snippet injection
299,294,8,Overflow-Underflow,code snippet injection
288,286,4,Overflow-Underflow,code snippet injection
252,249,10,Overflow-Underflow,code snippet injection
193,190,10,Overflow-Underflow,code snippet injection
187,185,4,Overflow-Underflow,code snippet injection
177,174,10,Overflow-Underflow,code snippet injection
163,160,10,Overflow-Underflow,code snippet injection
140,137,8,Overflow-Underflow,code snippet injection
141,137,8,Overflow-Underflow,code snippet injection
142,137,8,Overflow-Underflow,code snippet injection
129,126,10,Overflow-Underflow,code snippet injection
123,121,4,Overflow-Underflow,code snippet injection
118,116,4,Overflow-Underflow,code snippet injection
110,107,8,Overflow-Underflow,code snippet injection
111,107,8,Overflow-Underflow,code snippet injection
112,107,8,Overflow-Underflow,code snippet injection
101,98,8,Overflow-Underflow,code snippet injection
102,98,8,Overflow-Underflow,code snippet injection
103,98,8,Overflow-Underflow,code snippet injection
371,368,10,Overflow-Underflow,code snippet injection
361,358,8,Overflow-Underflow,code snippet injection
362,358,8,Overflow-Underflow,code snippet injection
363,358,8,Overflow-Underflow,code snippet injection
351,349,4,Overflow-Underflow,code snippet injection
346,344,4,Overflow-Underflow,code snippet injection
336,333,10,Overflow-Underflow,code snippet injection
311,309,4,Overflow-Underflow,code snippet injection
220,218,4,Overflow-Underflow,code snippet injection
