line,loc,length,bug type,approach
135,132,10,Overflow-Underflow,code snippet injection
124,122,4,Overflow-Underflow,code snippet injection
283,281,4,Overflow-Underflow,code snippet injection
271,268,10,Overflow-Underflow,code snippet injection
259,257,4,Overflow-Underflow,code snippet injection
246,244,4,Overflow-Underflow,code snippet injection
237,235,4,Overflow-Underflow,code snippet injection
228,226,4,Overflow-Underflow,code snippet injection
218,216,4,Overflow-Underflow,code snippet injection
206,203,8,Overflow-Underflow,code snippet injection
207,203,8,Overflow-Underflow,code snippet injection
208,203,8,Overflow-Underflow,code snippet injection
194,191,8,Overflow-Underflow,code snippet injection
195,191,8,Overflow-Underflow,code snippet injection
196,191,8,Overflow-Underflow,code snippet injection
184,182,4,Overflow-Underflow,code snippet injection
176,174,4,Overflow-Underflow,code snippet injection
168,166,4,Overflow-Underflow,code snippet injection
158,155,8,Overflow-Underflow,code snippet injection
159,155,8,Overflow-Underflow,code snippet injection
160,155,8,Overflow-Underflow,code snippet injection
149,147,4,Overflow-Underflow,code snippet injection
124,122,4,Overflow-Underflow,code snippet injection
109,106,8,Overflow-Underflow,code snippet injection
110,106,8,Overflow-Underflow,code snippet injection
111,106,8,Overflow-Underflow,code snippet injection
103,101,4,Overflow-Underflow,code snippet injection
93,90,10,Overflow-Underflow,code snippet injection
82,79,10,Overflow-Underflow,code snippet injection
76,74,4,Overflow-Underflow,code snippet injection
66,63,10,Overflow-Underflow,code snippet injection
