line,loc,length,bug type,approach
109,106,10,Overflow-Underflow,code snippet injection
103,101,4,Overflow-Underflow,code snippet injection
98,96,4,Overflow-Underflow,code snippet injection
88,85,10,Overflow-Underflow,code snippet injection
82,80,4,Overflow-Underflow,code snippet injection
77,75,4,Overflow-Underflow,code snippet injection
72,70,4,Overflow-Underflow,code snippet injection
321,319,4,Overflow-Underflow,code snippet injection
310,308,4,Overflow-Underflow,code snippet injection
298,295,8,Overflow-Underflow,code snippet injection
299,295,8,Overflow-Underflow,code snippet injection
300,295,8,Overflow-Underflow,code snippet injection
285,282,8,Overflow-Underflow,code snippet injection
286,282,8,Overflow-Underflow,code snippet injection
287,282,8,Overflow-Underflow,code snippet injection
275,273,4,Overflow-Underflow,code snippet injection
260,258,4,Overflow-Underflow,code snippet injection
222,220,4,Overflow-Underflow,code snippet injection
175,172,8,Overflow-Underflow,code snippet injection
176,172,8,Overflow-Underflow,code snippet injection
177,172,8,Overflow-Underflow,code snippet injection
154,152,4,Overflow-Underflow,code snippet injection
137,135,4,Overflow-Underflow,code snippet injection
125,122,8,Overflow-Underflow,code snippet injection
126,122,8,Overflow-Underflow,code snippet injection
127,122,8,Overflow-Underflow,code snippet injection
65,63,4,Overflow-Underflow,code snippet injection
46,43,10,Overflow-Underflow,code snippet injection
16,13,10,Overflow-Underflow,code snippet injection
