line,loc,length,bug type,approach
300,297,10,Overflow-Underflow,code snippet injection
294,292,4,Overflow-Underflow,code snippet injection
289,287,4,Overflow-Underflow,code snippet injection
279,276,10,Overflow-Underflow,code snippet injection
273,271,4,Overflow-Underflow,code snippet injection
268,266,4,Overflow-Underflow,code snippet injection
150,148,4,Overflow-Underflow,code snippet injection
557,555,4,Overflow-Underflow,code snippet injection
534,532,4,Overflow-Underflow,code snippet injection
518,515,8,Overflow-Underflow,code snippet injection
519,515,8,Overflow-Underflow,code snippet injection
520,515,8,Overflow-Underflow,code snippet injection
485,482,8,Overflow-Underflow,code snippet injection
486,482,8,Overflow-Underflow,code snippet injection
487,482,8,Overflow-Underflow,code snippet injection
474,472,4,Overflow-Underflow,code snippet injection
466,464,4,Overflow-Underflow,code snippet injection
453,451,4,Overflow-Underflow,code snippet injection
438,435,8,Overflow-Underflow,code snippet injection
439,435,8,Overflow-Underflow,code snippet injection
440,435,8,Overflow-Underflow,code snippet injection
425,423,4,Overflow-Underflow,code snippet injection
416,414,4,Overflow-Underflow,code snippet injection
397,394,8,Overflow-Underflow,code snippet injection
398,394,8,Overflow-Underflow,code snippet injection
399,394,8,Overflow-Underflow,code snippet injection
387,385,4,Overflow-Underflow,code snippet injection
373,370,10,Overflow-Underflow,code snippet injection
352,349,10,Overflow-Underflow,code snippet injection
338,336,4,Overflow-Underflow,code snippet injection
317,314,10,Overflow-Underflow,code snippet injection
196,193,10,Overflow-Underflow,code snippet injection
180,177,8,Overflow-Underflow,code snippet injection
181,177,8,Overflow-Underflow,code snippet injection
182,177,8,Overflow-Underflow,code snippet injection
160,157,10,Overflow-Underflow,code snippet injection
262,260,4,Overflow-Underflow,code snippet injection
257,255,4,Overflow-Underflow,code snippet injection
249,246,8,Overflow-Underflow,code snippet injection
250,246,8,Overflow-Underflow,code snippet injection
251,246,8,Overflow-Underflow,code snippet injection
239,236,8,Overflow-Underflow,code snippet injection
240,236,8,Overflow-Underflow,code snippet injection
241,236,8,Overflow-Underflow,code snippet injection
228,225,10,Overflow-Underflow,code snippet injection
219,216,8,Overflow-Underflow,code snippet injection
220,216,8,Overflow-Underflow,code snippet injection
221,216,8,Overflow-Underflow,code snippet injection
143,141,4,Overflow-Underflow,code snippet injection
138,136,4,Overflow-Underflow,code snippet injection
