line,loc,length,bug type,approach
389,386,10,Overflow-Underflow,code snippet injection
379,377,4,Overflow-Underflow,code snippet injection
370,368,4,Overflow-Underflow,code snippet injection
356,353,10,Overflow-Underflow,code snippet injection
346,344,4,Overflow-Underflow,code snippet injection
337,335,4,Overflow-Underflow,code snippet injection
328,326,4,Overflow-Underflow,code snippet injection
319,317,4,Overflow-Underflow,code snippet injection
310,308,4,Overflow-Underflow,code snippet injection
298,295,8,Overflow-Underflow,code snippet injection
299,295,8,Overflow-Underflow,code snippet injection
300,295,8,Overflow-Underflow,code snippet injection
285,282,8,Overflow-Underflow,code snippet injection
286,282,8,Overflow-Underflow,code snippet injection
287,282,8,Overflow-Underflow,code snippet injection
275,273,4,Overflow-Underflow,code snippet injection
266,264,4,Overflow-Underflow,code snippet injection
257,255,4,Overflow-Underflow,code snippet injection
245,242,8,Overflow-Underflow,code snippet injection
246,242,8,Overflow-Underflow,code snippet injection
247,242,8,Overflow-Underflow,code snippet injection
235,233,4,Overflow-Underflow,code snippet injection
226,224,4,Overflow-Underflow,code snippet injection
214,211,8,Overflow-Underflow,code snippet injection
215,211,8,Overflow-Underflow,code snippet injection
216,211,8,Overflow-Underflow,code snippet injection
204,202,4,Overflow-Underflow,code snippet injection
190,187,10,Overflow-Underflow,code snippet injection
170,167,10,Overflow-Underflow,code snippet injection
157,155,4,Overflow-Underflow,code snippet injection
136,133,10,Overflow-Underflow,code snippet injection
121,118,10,Overflow-Underflow,code snippet injection
108,105,8,Overflow-Underflow,code snippet injection
109,105,8,Overflow-Underflow,code snippet injection
110,105,8,Overflow-Underflow,code snippet injection
93,90,10,Overflow-Underflow,code snippet injection
72,70,4,Overflow-Underflow,code snippet injection
60,58,4,Overflow-Underflow,code snippet injection
