line,loc,length,bug type,approach
318,315,10,Overflow-Underflow,code snippet injection
312,310,4,Overflow-Underflow,code snippet injection
307,305,4,Overflow-Underflow,code snippet injection
297,294,10,Overflow-Underflow,code snippet injection
291,289,4,Overflow-Underflow,code snippet injection
286,284,4,Overflow-Underflow,code snippet injection
52,50,4,Overflow-Underflow,code snippet injection
47,45,4,Overflow-Underflow,code snippet injection
615,613,4,Overflow-Underflow,code snippet injection
554,551,8,Overflow-Underflow,code snippet injection
555,551,8,Overflow-Underflow,code snippet injection
556,551,8,Overflow-Underflow,code snippet injection
519,516,8,Overflow-Underflow,code snippet injection
520,516,8,Overflow-Underflow,code snippet injection
521,516,8,Overflow-Underflow,code snippet injection
488,486,4,Overflow-Underflow,code snippet injection
462,460,4,Overflow-Underflow,code snippet injection
421,419,4,Overflow-Underflow,code snippet injection
389,386,8,Overflow-Underflow,code snippet injection
390,386,8,Overflow-Underflow,code snippet injection
391,386,8,Overflow-Underflow,code snippet injection
368,366,4,Overflow-Underflow,code snippet injection
142,140,4,Overflow-Underflow,code snippet injection
134,131,8,Overflow-Underflow,code snippet injection
135,131,8,Overflow-Underflow,code snippet injection
136,131,8,Overflow-Underflow,code snippet injection
128,126,4,Overflow-Underflow,code snippet injection
118,115,10,Overflow-Underflow,code snippet injection
107,104,10,Overflow-Underflow,code snippet injection
101,99,4,Overflow-Underflow,code snippet injection
91,88,10,Overflow-Underflow,code snippet injection
76,73,10,Overflow-Underflow,code snippet injection
64,61,8,Overflow-Underflow,code snippet injection
65,61,8,Overflow-Underflow,code snippet injection
66,61,8,Overflow-Underflow,code snippet injection
34,31,10,Overflow-Underflow,code snippet injection
20,18,4,Overflow-Underflow,code snippet injection
280,278,4,Overflow-Underflow,code snippet injection
271,268,8,Overflow-Underflow,code snippet injection
272,268,8,Overflow-Underflow,code snippet injection
273,268,8,Overflow-Underflow,code snippet injection
262,259,8,Overflow-Underflow,code snippet injection
263,259,8,Overflow-Underflow,code snippet injection
264,259,8,Overflow-Underflow,code snippet injection
251,248,10,Overflow-Underflow,code snippet injection
242,239,8,Overflow-Underflow,code snippet injection
243,239,8,Overflow-Underflow,code snippet injection
244,239,8,Overflow-Underflow,code snippet injection
236,234,4,Overflow-Underflow,code snippet injection
231,229,4,Overflow-Underflow,code snippet injection
221,218,10,Overflow-Underflow,code snippet injection
11,9,4,Overflow-Underflow,code snippet injection
