line,loc,length,bug type,approach
21,18,10,Overflow-Underflow,code snippet injection
15,13,4,Overflow-Underflow,code snippet injection
10,8,4,Overflow-Underflow,code snippet injection
238,235,10,Overflow-Underflow,code snippet injection
228,226,4,Overflow-Underflow,code snippet injection
217,215,4,Overflow-Underflow,code snippet injection
207,205,4,Overflow-Underflow,code snippet injection
193,191,4,Overflow-Underflow,code snippet injection
182,180,4,Overflow-Underflow,code snippet injection
167,164,8,Overflow-Underflow,code snippet injection
168,164,8,Overflow-Underflow,code snippet injection
169,164,8,Overflow-Underflow,code snippet injection
135,132,8,Overflow-Underflow,code snippet injection
136,132,8,Overflow-Underflow,code snippet injection
137,132,8,Overflow-Underflow,code snippet injection
109,107,4,Overflow-Underflow,code snippet injection
83,81,4,Overflow-Underflow,code snippet injection
76,74,4,Overflow-Underflow,code snippet injection
68,65,8,Overflow-Underflow,code snippet injection
69,65,8,Overflow-Underflow,code snippet injection
70,65,8,Overflow-Underflow,code snippet injection
62,60,4,Overflow-Underflow,code snippet injection
57,55,4,Overflow-Underflow,code snippet injection
49,46,8,Overflow-Underflow,code snippet injection
50,46,8,Overflow-Underflow,code snippet injection
51,46,8,Overflow-Underflow,code snippet injection
43,41,4,Overflow-Underflow,code snippet injection
33,30,10,Overflow-Underflow,code snippet injection
