line,loc,length,bug type,approach
67,64,10,Overflow-Underflow,code snippet injection
520,518,4,Overflow-Underflow,code snippet injection
512,510,4,Overflow-Underflow,code snippet injection
498,495,10,Overflow-Underflow,code snippet injection
480,478,4,Overflow-Underflow,code snippet injection
329,327,4,Overflow-Underflow,code snippet injection
313,311,4,Overflow-Underflow,code snippet injection
291,289,4,Overflow-Underflow,code snippet injection
265,263,4,Overflow-Underflow,code snippet injection
247,244,8,Overflow-Underflow,code snippet injection
248,244,8,Overflow-Underflow,code snippet injection
249,244,8,Overflow-Underflow,code snippet injection
232,229,8,Overflow-Underflow,code snippet injection
233,229,8,Overflow-Underflow,code snippet injection
234,229,8,Overflow-Underflow,code snippet injection
219,217,4,Overflow-Underflow,code snippet injection
145,143,4,Overflow-Underflow,code snippet injection
26,24,4,Overflow-Underflow,code snippet injection
18,15,8,Overflow-Underflow,code snippet injection
19,15,8,Overflow-Underflow,code snippet injection
20,15,8,Overflow-Underflow,code snippet injection
12,10,4,Overflow-Underflow,code snippet injection
7,5,4,Overflow-Underflow,code snippet injection
200,197,8,Overflow-Underflow,code snippet injection
201,197,8,Overflow-Underflow,code snippet injection
202,197,8,Overflow-Underflow,code snippet injection
193,191,4,Overflow-Underflow,code snippet injection
182,179,10,Overflow-Underflow,code snippet injection
170,167,10,Overflow-Underflow,code snippet injection
163,161,4,Overflow-Underflow,code snippet injection
152,149,10,Overflow-Underflow,code snippet injection
107,104,10,Overflow-Underflow,code snippet injection
97,94,8,Overflow-Underflow,code snippet injection
98,94,8,Overflow-Underflow,code snippet injection
99,94,8,Overflow-Underflow,code snippet injection
85,82,10,Overflow-Underflow,code snippet injection
78,76,4,Overflow-Underflow,code snippet injection
