line,loc,length,bug type,approach
610,607,10,Overflow-Underflow,code snippet injection
599,597,4,Overflow-Underflow,code snippet injection
579,577,4,Overflow-Underflow,code snippet injection
562,559,10,Overflow-Underflow,code snippet injection
550,548,4,Overflow-Underflow,code snippet injection
502,500,4,Overflow-Underflow,code snippet injection
487,485,4,Overflow-Underflow,code snippet injection
462,460,4,Overflow-Underflow,code snippet injection
439,437,4,Overflow-Underflow,code snippet injection
415,412,8,Overflow-Underflow,code snippet injection
416,412,8,Overflow-Underflow,code snippet injection
417,412,8,Overflow-Underflow,code snippet injection
384,381,8,Overflow-Underflow,code snippet injection
385,381,8,Overflow-Underflow,code snippet injection
386,381,8,Overflow-Underflow,code snippet injection
360,358,4,Overflow-Underflow,code snippet injection
339,337,4,Overflow-Underflow,code snippet injection
317,315,4,Overflow-Underflow,code snippet injection
298,295,8,Overflow-Underflow,code snippet injection
299,295,8,Overflow-Underflow,code snippet injection
300,295,8,Overflow-Underflow,code snippet injection
286,284,4,Overflow-Underflow,code snippet injection
269,267,4,Overflow-Underflow,code snippet injection
255,252,8,Overflow-Underflow,code snippet injection
256,252,8,Overflow-Underflow,code snippet injection
257,252,8,Overflow-Underflow,code snippet injection
534,532,4,Overflow-Underflow,code snippet injection
524,521,10,Overflow-Underflow,code snippet injection
513,510,10,Overflow-Underflow,code snippet injection
242,240,4,Overflow-Underflow,code snippet injection
231,228,10,Overflow-Underflow,code snippet injection
219,216,10,Overflow-Underflow,code snippet injection
