line,loc,length,bug type,approach
214,211,10,Overflow-Underflow,code snippet injection
201,199,4,Overflow-Underflow,code snippet injection
187,185,4,Overflow-Underflow,code snippet injection
154,151,10,Overflow-Underflow,code snippet injection
145,143,4,Overflow-Underflow,code snippet injection
137,135,4,Overflow-Underflow,code snippet injection
105,103,4,Overflow-Underflow,code snippet injection
100,98,4,Overflow-Underflow,code snippet injection
95,93,4,Overflow-Underflow,code snippet injection
87,84,8,Overflow-Underflow,code snippet injection
88,84,8,Overflow-Underflow,code snippet injection
89,84,8,Overflow-Underflow,code snippet injection
77,74,8,Overflow-Underflow,code snippet injection
78,74,8,Overflow-Underflow,code snippet injection
79,74,8,Overflow-Underflow,code snippet injection
71,69,4,Overflow-Underflow,code snippet injection
65,63,4,Overflow-Underflow,code snippet injection
60,58,4,Overflow-Underflow,code snippet injection
52,49,8,Overflow-Underflow,code snippet injection
53,49,8,Overflow-Underflow,code snippet injection
54,49,8,Overflow-Underflow,code snippet injection
45,43,4,Overflow-Underflow,code snippet injection
40,38,4,Overflow-Underflow,code snippet injection
32,29,8,Overflow-Underflow,code snippet injection
33,29,8,Overflow-Underflow,code snippet injection
34,29,8,Overflow-Underflow,code snippet injection
