line,loc,length,bug type,approach
137,136,4,tx.origin,code snippet injection
142,141,3,tx.origin,code snippet injection
148,147,3,tx.origin,code snippet injection
156,155,4,tx.origin,code snippet injection
170,169,4,tx.origin,code snippet injection
182,181,4,tx.origin,code snippet injection
199,198,4,tx.origin,code snippet injection
204,203,4,tx.origin,code snippet injection
209,208,4,tx.origin,code snippet injection
215,214,4,tx.origin,code snippet injection
220,219,3,tx.origin,code snippet injection
224,223,4,tx.origin,code snippet injection
230,229,4,tx.origin,code snippet injection
235,234,3,tx.origin,code snippet injection
239,238,4,tx.origin,code snippet injection
244,243,4,tx.origin,code snippet injection
249,248,4,tx.origin,code snippet injection
254,253,4,tx.origin,code snippet injection
265,264,4,tx.origin,code snippet injection
281,280,4,tx.origin,code snippet injection
294,293,4,tx.origin,code snippet injection
309,308,4,tx.origin,code snippet injection
318,317,4,tx.origin,code snippet injection
327,326,4,tx.origin,code snippet injection
343,342,3,tx.origin,code snippet injection
351,350,3,tx.origin,code snippet injection
362,361,4,tx.origin,code snippet injection
374,373,3,tx.origin,code snippet injection
386,385,4,tx.origin,code snippet injection
394,393,4,tx.origin,code snippet injection
404,403,4,tx.origin,code snippet injection
433,432,4,tx.origin,code snippet injection
446,445,3,tx.origin,code snippet injection
468,467,4,tx.origin,code snippet injection
