line,loc,length,bug type,approach
121,120,4,tx.origin,code snippet injection
127,126,4,tx.origin,code snippet injection
133,132,4,tx.origin,code snippet injection
145,144,4,tx.origin,code snippet injection
158,157,4,tx.origin,code snippet injection
172,171,4,tx.origin,code snippet injection
186,185,3,tx.origin,code snippet injection
203,202,3,tx.origin,code snippet injection
220,219,4,tx.origin,code snippet injection
239,238,3,tx.origin,code snippet injection
257,256,4,tx.origin,code snippet injection
275,274,4,tx.origin,code snippet injection
294,293,4,tx.origin,code snippet injection
312,311,4,tx.origin,code snippet injection
330,329,3,tx.origin,code snippet injection
346,345,4,tx.origin,code snippet injection
369,368,3,tx.origin,code snippet injection
381,380,4,tx.origin,code snippet injection
399,398,4,tx.origin,code snippet injection
404,403,4,tx.origin,code snippet injection
409,408,4,tx.origin,code snippet injection
420,419,3,tx.origin,code snippet injection
430,429,4,tx.origin,code snippet injection
441,440,4,tx.origin,code snippet injection
452,451,4,tx.origin,code snippet injection
469,468,4,tx.origin,code snippet injection
