line,loc,length,bug type,approach
6,5,3,tx.origin,code snippet injection
10,9,3,tx.origin,code snippet injection
14,13,4,tx.origin,code snippet injection
19,18,3,tx.origin,code snippet injection
58,57,4,tx.origin,code snippet injection
64,63,4,tx.origin,code snippet injection
70,69,4,tx.origin,code snippet injection
76,75,4,tx.origin,code snippet injection
82,81,4,tx.origin,code snippet injection
115,114,4,tx.origin,code snippet injection
121,120,4,tx.origin,code snippet injection
127,126,4,tx.origin,code snippet injection
133,132,4,tx.origin,code snippet injection
139,138,4,tx.origin,code snippet injection
145,144,4,tx.origin,code snippet injection
151,150,4,tx.origin,code snippet injection
167,166,4,tx.origin,code snippet injection
179,178,4,tx.origin,code snippet injection
190,189,4,tx.origin,code snippet injection
205,204,3,tx.origin,code snippet injection
230,229,4,tx.origin,code snippet injection
252,251,3,tx.origin,code snippet injection
267,266,4,tx.origin,code snippet injection
418,417,3,tx.origin,code snippet injection
434,433,4,tx.origin,code snippet injection
443,442,4,tx.origin,code snippet injection
451,450,4,tx.origin,code snippet injection
