line,loc,length,bug type,approach
63,62,3,tx.origin,code snippet injection
67,66,4,tx.origin,code snippet injection
72,71,4,tx.origin,code snippet injection
77,76,4,tx.origin,code snippet injection
82,81,4,tx.origin,code snippet injection
87,86,4,tx.origin,code snippet injection
90,89,3,tx.origin,code snippet injection
95,94,4,tx.origin,code snippet injection
112,111,4,tx.origin,code snippet injection
128,127,4,tx.origin,code snippet injection
137,136,4,tx.origin,code snippet injection
150,149,4,tx.origin,code snippet injection
161,160,4,tx.origin,code snippet injection
198,197,4,tx.origin,code snippet injection
203,202,4,tx.origin,code snippet injection
208,207,4,tx.origin,code snippet injection
213,212,3,tx.origin,code snippet injection
217,216,3,tx.origin,code snippet injection
221,220,4,tx.origin,code snippet injection
224,223,4,tx.origin,code snippet injection
232,231,4,tx.origin,code snippet injection
263,262,4,tx.origin,code snippet injection
292,291,4,tx.origin,code snippet injection
317,316,4,tx.origin,code snippet injection
353,352,4,tx.origin,code snippet injection
362,361,4,tx.origin,code snippet injection
371,370,4,tx.origin,code snippet injection
379,378,3,tx.origin,code snippet injection
390,389,3,tx.origin,code snippet injection
399,398,4,tx.origin,code snippet injection
410,409,3,tx.origin,code snippet injection
421,420,4,tx.origin,code snippet injection
433,432,4,tx.origin,code snippet injection
460,459,4,tx.origin,code snippet injection
479,478,4,tx.origin,code snippet injection
505,504,3,tx.origin,code snippet injection
517,516,4,tx.origin,code snippet injection
534,533,3,tx.origin,code snippet injection
545,544,4,tx.origin,code snippet injection
557,556,3,tx.origin,code snippet injection
