loc,length,bug type,approach
73,1,tx.origin,code snippet injection
78,1,tx.origin,code snippet injection
86,1,tx.origin,code snippet injection
91,1,tx.origin,code snippet injection
101,1,tx.origin,code snippet injection
108,1,tx.origin,code snippet injection
117,1,tx.origin,code snippet injection
126,1,tx.origin,code snippet injection
135,1,tx.origin,code snippet injection
143,1,tx.origin,code snippet injection
151,1,tx.origin,code snippet injection
162,1,tx.origin,code snippet injection
174,1,tx.origin,code snippet injection
186,1,tx.origin,code snippet injection
197,1,tx.origin,code snippet injection
206,1,tx.origin,code snippet injection
217,1,tx.origin,code snippet injection
227,1,tx.origin,code snippet injection
238,1,tx.origin,code snippet injection
249,1,tx.origin,code snippet injection
256,1,tx.origin,code snippet injection
268,1,tx.origin,code snippet injection
