line,loc,length,bug type,approach
73,72,4,tx.origin,code snippet injection
68,67,4,tx.origin,code snippet injection
170,169,4,tx.origin,code snippet injection
162,161,4,tx.origin,code snippet injection
153,152,3,tx.origin,code snippet injection
145,144,4,tx.origin,code snippet injection
130,129,3,tx.origin,code snippet injection
118,117,4,tx.origin,code snippet injection
63,62,3,tx.origin,code snippet injection
54,53,4,tx.origin,code snippet injection
44,43,4,tx.origin,code snippet injection
33,32,4,tx.origin,code snippet injection
23,22,4,tx.origin,code snippet injection
106,105,3,tx.origin,code snippet injection
101,100,4,tx.origin,code snippet injection
97,96,3,tx.origin,code snippet injection
87,86,3,tx.origin,code snippet injection
82,81,4,tx.origin,code snippet injection
