line,loc,length,bug type,approach
60,59,4,tx.origin,code snippet injection
54,53,4,tx.origin,code snippet injection
267,266,4,tx.origin,code snippet injection
258,257,4,tx.origin,code snippet injection
237,236,3,tx.origin,code snippet injection
214,213,4,tx.origin,code snippet injection
201,200,3,tx.origin,code snippet injection
192,191,4,tx.origin,code snippet injection
184,183,3,tx.origin,code snippet injection
171,170,4,tx.origin,code snippet injection
161,160,4,tx.origin,code snippet injection
151,150,4,tx.origin,code snippet injection
142,141,4,tx.origin,code snippet injection
134,133,3,tx.origin,code snippet injection
125,124,4,tx.origin,code snippet injection
115,114,3,tx.origin,code snippet injection
107,106,3,tx.origin,code snippet injection
96,95,4,tx.origin,code snippet injection
80,79,4,tx.origin,code snippet injection
48,47,4,tx.origin,code snippet injection
42,41,4,tx.origin,code snippet injection
30,29,4,tx.origin,code snippet injection
24,23,4,tx.origin,code snippet injection
18,17,4,tx.origin,code snippet injection
11,10,5,tx.origin,code snippet injection
