line,loc,length,bug type,approach
99,98,4,tx.origin,code snippet injection
104,103,4,tx.origin,code snippet injection
109,108,3,tx.origin,code snippet injection
113,112,4,tx.origin,code snippet injection
118,117,4,tx.origin,code snippet injection
123,122,4,tx.origin,code snippet injection
127,126,4,tx.origin,code snippet injection
132,131,4,tx.origin,code snippet injection
142,141,4,tx.origin,code snippet injection
150,149,4,tx.origin,code snippet injection
155,154,4,tx.origin,code snippet injection
160,159,4,tx.origin,code snippet injection
164,163,4,tx.origin,code snippet injection
176,175,3,tx.origin,code snippet injection
206,205,4,tx.origin,code snippet injection
237,236,4,tx.origin,code snippet injection
245,244,4,tx.origin,code snippet injection
256,255,3,tx.origin,code snippet injection
266,265,3,tx.origin,code snippet injection
278,277,4,tx.origin,code snippet injection
283,282,4,tx.origin,code snippet injection
288,287,3,tx.origin,code snippet injection
296,295,4,tx.origin,code snippet injection
302,301,4,tx.origin,code snippet injection
313,312,3,tx.origin,code snippet injection
322,321,4,tx.origin,code snippet injection
331,330,3,tx.origin,code snippet injection
338,337,4,tx.origin,code snippet injection
346,345,4,tx.origin,code snippet injection
355,354,4,tx.origin,code snippet injection
363,362,4,tx.origin,code snippet injection
371,370,3,tx.origin,code snippet injection
377,376,4,tx.origin,code snippet injection
386,385,3,tx.origin,code snippet injection
402,401,4,tx.origin,code snippet injection
410,409,3,tx.origin,code snippet injection
420,419,4,tx.origin,code snippet injection
