line,loc,length,bug type,approach
59,58,3,tx.origin,code snippet injection
70,69,4,tx.origin,code snippet injection
90,89,4,tx.origin,code snippet injection
99,98,5,tx.origin,code snippet injection
108,107,4,tx.origin,code snippet injection
117,116,4,tx.origin,code snippet injection
133,132,4,tx.origin,code snippet injection
145,144,4,tx.origin,code snippet injection
159,158,4,tx.origin,code snippet injection
168,167,4,tx.origin,code snippet injection
177,176,4,tx.origin,code snippet injection
186,185,3,tx.origin,code snippet injection
194,193,3,tx.origin,code snippet injection
202,201,4,tx.origin,code snippet injection
211,210,3,tx.origin,code snippet injection
219,218,4,tx.origin,code snippet injection
228,227,4,tx.origin,code snippet injection
237,236,4,tx.origin,code snippet injection
246,245,4,tx.origin,code snippet injection
255,254,3,tx.origin,code snippet injection
263,262,4,tx.origin,code snippet injection
272,271,3,tx.origin,code snippet injection
280,279,4,tx.origin,code snippet injection
289,288,3,tx.origin,code snippet injection
297,296,4,tx.origin,code snippet injection
306,305,4,tx.origin,code snippet injection
315,314,4,tx.origin,code snippet injection
324,323,4,tx.origin,code snippet injection
