line,loc,length,bug type,approach
55,54,4,tx.origin,code snippet injection
60,59,3,tx.origin,code snippet injection
64,63,4,tx.origin,code snippet injection
75,74,4,tx.origin,code snippet injection
83,82,4,tx.origin,code snippet injection
91,90,3,tx.origin,code snippet injection
98,97,3,tx.origin,code snippet injection
106,105,4,tx.origin,code snippet injection
111,110,4,tx.origin,code snippet injection
117,116,4,tx.origin,code snippet injection
122,121,4,tx.origin,code snippet injection
127,126,4,tx.origin,code snippet injection
132,131,4,tx.origin,code snippet injection
137,136,4,tx.origin,code snippet injection
146,145,4,tx.origin,code snippet injection
154,153,3,tx.origin,code snippet injection
161,160,4,tx.origin,code snippet injection
169,168,4,tx.origin,code snippet injection
179,178,4,tx.origin,code snippet injection
200,199,4,tx.origin,code snippet injection
210,209,3,tx.origin,code snippet injection
220,219,4,tx.origin,code snippet injection
245,244,3,tx.origin,code snippet injection
255,254,4,tx.origin,code snippet injection
266,265,3,tx.origin,code snippet injection
275,274,4,tx.origin,code snippet injection
283,282,4,tx.origin,code snippet injection
295,294,4,tx.origin,code snippet injection
305,304,4,tx.origin,code snippet injection
