line,loc,length,bug type,approach
177,176,4,tx.origin,code snippet injection
172,171,4,tx.origin,code snippet injection
225,224,4,tx.origin,code snippet injection
214,213,4,tx.origin,code snippet injection
165,164,3,tx.origin,code snippet injection
152,151,4,tx.origin,code snippet injection
138,137,3,tx.origin,code snippet injection
120,119,4,tx.origin,code snippet injection
105,104,3,tx.origin,code snippet injection
69,68,4,tx.origin,code snippet injection
64,63,4,tx.origin,code snippet injection
59,58,4,tx.origin,code snippet injection
54,53,4,tx.origin,code snippet injection
50,49,3,tx.origin,code snippet injection
202,201,4,tx.origin,code snippet injection
198,197,3,tx.origin,code snippet injection
194,193,3,tx.origin,code snippet injection
189,188,4,tx.origin,code snippet injection
92,91,4,tx.origin,code snippet injection
87,86,4,tx.origin,code snippet injection
82,81,4,tx.origin,code snippet injection
