block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,18,
2,function,bug_txorigin36,19,19,19
3,imaginary,block_3_imag,20,27,
4,function,to,28,45,
5,function,transferTo_txorigin35,46,49,46
6,imaginary,block_6_imag,50,52,
7,function,to,53,71,
8,function,bug_txorigin40,72,74,72
9,imaginary,block_9_imag,75,77,
10,function,to,78,87,
11,function,sendto_txorigin33,88,91,88
12,imaginary,block_12_imag,92,93,
13,function,to,94,101,
14,function,transferTo_txorigin27,102,105,102
15,imaginary,block_15_imag,106,108,
16,function,to,109,125,
17,function,transferTo_txorigin31,126,129,126
18,imaginary,block_18_imag,130,132,
19,function,to,133,148,
20,function,sendto_txorigin13,149,152,149
21,imaginary,block_21_imag,153,155,
