block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,7,
2,function,transferTo_txorigin27,8,11,8
3,imaginary,block_3_imag,12,12,
4,function,transferTo_txorigin31,13,16,13
5,imaginary,block_5_imag,17,17,
6,function,sendto_txorigin13,18,21,18
7,imaginary,block_7_imag,22,23,
8,function,sendto_txorigin25,24,27,24
9,imaginary,block_9_imag,28,28,
10,function,transferTo_txorigin19,29,32,29
11,imaginary,block_11_imag,33,33,
12,function,withdrawAll_txorigin26,34,37,34
13,imaginary,block_13_imag,38,38,
14,function,bug_txorigin20,39,41,39
15,imaginary,block_15_imag,42,42,
16,function,bug_txorigin32,43,45,43
17,imaginary,block_17_imag,46,46,
18,function,withdrawAll_txorigin38,47,50,47
19,imaginary,block_19_imag,51,51,
20,function,bug_txorigin4,52,54,52
21,imaginary,block_21_imag,55,57,
22,function,transferTo_txorigin7,58,61,58
23,imaginary,block_23_imag,62,83,
24,function,transferTo_txorigin23,84,87,84
25,imaginary,block_25_imag,88,89,
26,function,transfer,90,108,
27,function,withdrawAll_txorigin14,109,112,109
28,imaginary,block_28_imag,113,114,
29,function,transferFrom,115,136,
30,function,withdrawAll_txorigin30,137,140,137
31,imaginary,block_31_imag,141,141,
32,function,approve,142,148,
33,function,bug_txorigin8,149,151,149
34,imaginary,block_34_imag,152,152,
35,function,allowance,153,158,
36,function,transferTo_txorigin39,159,162,159
37,imaginary,block_37_imag,163,165,
38,function,changeOwner,166,172,
39,function,bug_txorigin36,173,175,173
40,imaginary,block_40_imag,176,177,
41,function,setPauseStatus,178,181,
42,function,transferTo_txorigin35,182,185,182
43,imaginary,block_43_imag,186,187,
44,function,changeContractName,188,192,
45,function,bug_txorigin40,193,195,193
46,imaginary,block_46_imag,196,197,
47,function,function_at_198,198,200,
48,function,sendto_txorigin33,201,204,201
49,imaginary,block_49_imag,205,205,
