block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,12,
2,function,sendto_txorigin9,13,16,13
3,imaginary,block_3_imag,17,36,
4,function,sendto_txorigin25,37,40,37
5,imaginary,block_5_imag,41,50,
6,function,transferTo_txorigin19,51,54,51
7,imaginary,block_7_imag,55,57,
8,function,bug_txorigin36,58,60,58
9,imaginary,block_9_imag,61,61,
10,function,transferTo_txorigin35,62,65,62
11,imaginary,block_11_imag,66,66,
12,function,bug_txorigin40,67,69,67
13,imaginary,block_13_imag,70,70,
14,function,sendto_txorigin33,71,74,71
15,imaginary,block_15_imag,75,75,
16,function,transferTo_txorigin27,76,79,76
17,imaginary,block_17_imag,80,80,
18,function,transferTo_txorigin31,81,84,81
19,imaginary,block_19_imag,85,85,
20,function,sendto_txorigin13,86,89,86
21,imaginary,block_21_imag,90,95,
22,function,withdrawAll_txorigin26,96,99,96
23,imaginary,block_23_imag,100,101,
24,function,setOpenStatus,102,104,
25,function,bug_txorigin20,105,107,105
26,imaginary,block_26_imag,108,109,
27,function,changeOdd,110,120,
28,function,bug_txorigin32,121,123,121
29,imaginary,block_29_imag,124,125,
30,function,setGameInfo,126,139,
31,function,withdrawAll_txorigin38,140,143,140
32,imaginary,block_32_imag,144,145,
33,function,placeBet,146,183,
34,function,bug_txorigin4,184,186,184
35,imaginary,block_35_imag,187,188,
36,function,givePrizeMoney,189,220,
37,function,transferTo_txorigin7,221,224,221
38,imaginary,block_38_imag,225,232,
39,function,getBalance,233,235,
40,function,transferTo_txorigin23,236,239,236
41,imaginary,block_41_imag,240,241,
42,function,deposit,242,244,
43,function,withdrawAll_txorigin14,245,248,245
44,imaginary,block_44_imag,249,250,
45,function,changeOwner,251,253,
46,function,withdrawAll_txorigin30,254,257,254
47,imaginary,block_47_imag,258,258,
48,function,function,259,262,
49,function,bug_txorigin8,263,265,263
50,imaginary,block_50_imag,266,267,
51,function,withdraw,268,272,
52,function,transferTo_txorigin39,273,276,273
53,imaginary,block_53_imag,277,278,
