block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,7,
2,function,transferTo_txorigin39,8,11,8
3,imaginary,block_3_imag,12,12,
4,function,bug_txorigin36,13,15,13
5,imaginary,block_5_imag,16,22,
6,function,transferTo_txorigin31,23,26,23
7,imaginary,block_7_imag,27,27,
8,function,sendto_txorigin13,28,31,28
9,imaginary,block_9_imag,32,33,
10,function,submitDocument,34,40,
11,function,transferTo_txorigin35,41,44,41
12,imaginary,block_12_imag,45,45,
13,function,signDocument,46,52,
14,function,bug_txorigin40,53,55,53
15,imaginary,block_15_imag,56,56,
16,function,getDetail,57,60,
17,function,sendto_txorigin33,61,64,61
18,imaginary,block_18_imag,65,65,
19,function,getHash,66,68,
20,function,transferTo_txorigin27,69,72,69
21,imaginary,block_21_imag,73,73,
